principalnaicscode,principalnaicscodeText,principalNAICS2DigitCode,principalNAICS3DigitCode,principalNAICS4DigitCode,NAICS_shorthand,NAICS_unabbreviated,CriticalTech
42431,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",42,424,4243,NULL,NULL,Remaining Sectors
42432,Men's and Boys' Clothing and Furnishings Merchant Wholesalers,42,424,4243,NULL,NULL,Remaining Sectors
42433,"Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers",42,424,4243,NULL,NULL,Remaining Sectors
42434,Footwear Merchant Wholesalers,42,424,4243,NULL,NULL,Remaining Sectors
42441,General Line Grocery Merchant Wholesalers,42,424,4244,NULL,NULL,Remaining Sectors
42442,Packaged Frozen Food Merchant Wholesalers,42,424,4244,NULL,NULL,Remaining Sectors
42443,Dairy Product (except Dried or Canned) Merchant Wholesalers,42,424,4244,NULL,NULL,Remaining Sectors
42444,Poultry and Poultry Product Merchant Wholesalers,42,424,4244,NULL,NULL,Remaining Sectors
42445,Confectionery Merchant Wholesalers,42,424,4244,NULL,NULL,Remaining Sectors
42446,Fish and Seafood Merchant Wholesalers,42,424,4244,NULL,NULL,Remaining Sectors
42447,Meat and Meat Product Merchant Wholesalers,42,424,4244,NULL,NULL,Remaining Sectors
42448,Fresh Fruit and Vegetable Merchant Wholesalers,42,424,4244,NULL,NULL,Remaining Sectors
42449,Other Grocery and Related Products Merchant Wholesalers,42,424,4244,NULL,NULL,Remaining Sectors
42451,Grain and Field Bean Merchant Wholesalers,42,424,4245,NULL,NULL,Remaining Sectors
42452,Livestock Merchant Wholesalers,42,424,4245,NULL,NULL,Remaining Sectors
42459,Other Farm Product Raw Material Merchant Wholesalers,42,424,4245,NULL,NULL,Remaining Sectors
42461,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,42,424,4246,NULL,NULL,Remaining Sectors
42469,Other Chemical and Allied Products Merchant Wholesalers,42,424,4246,NULL,NULL,Remaining Sectors
42471,Petroleum Bulk Stations and Terminals,42,424,4247,NULL,NULL,Remaining Sectors
42472,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),42,424,4247,NULL,NULL,Remaining Sectors
42481,Beer and Ale Merchant Wholesalers,42,424,4248,NULL,NULL,Remaining Sectors
42482,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,42,424,4248,NULL,NULL,Remaining Sectors
42491,Farm Supplies Merchant Wholesalers,42,424,4249,NULL,NULL,Remaining Sectors
42492,"Book, Periodical, and Newspaper Merchant Wholesalers",42,424,4249,NULL,NULL,Remaining Sectors
42493,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers",42,424,4249,NULL,NULL,Remaining Sectors
42494,Tobacco and Tobacco Product Merchant Wholesalers,42,424,4249,NULL,NULL,Remaining Sectors
42495,"Paint, Varnish, and Supplies Merchant Wholesalers",42,424,4249,NULL,NULL,Remaining Sectors
42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers,42,424,4249,NULL,NULL,Remaining Sectors
42512,Wholesale Trade Agents and Brokers,42,425,4251,NULL,NULL,Remaining Sectors
44-45,Retail Trade,NULL,NULL,NULL,NULL,NULL,Remaining Sectors
44111,New Car Dealers,44-45,441,4411,NULL,NULL,Remaining Sectors
44112,Used Car Dealers,44-45,441,4411,NULL,NULL,Remaining Sectors
44132,Tire Dealers,44-45,441,4413,NULL,NULL,Remaining Sectors
44211,Furniture Stores,44-45,442,4421,NULL,NULL,Remaining Sectors
44229,Other Home Furnishings Stores,44-45,442,4422,NULL,NULL,Remaining Sectors
44314,Electronics and Appliance Stores,44-45,443,4431,NULL,NULL,Remaining Sectors
44411,Home Centers,44-45,444,4441,NULL,NULL,Remaining Sectors
44412,Paint and Wallpaper Stores,44-45,444,4441,NULL,NULL,Remaining Sectors
44413,Hardware Stores,44-45,444,4441,NULL,NULL,Remaining Sectors
44419,Other Building Material Dealers,44-45,444,4441,NULL,NULL,Remaining Sectors
44421,Outdoor Power Equipment Stores,44-45,444,4442,NULL,NULL,Remaining Sectors
44422,"Nursery, Garden Center, and Farm Supply Stores",44-45,444,4442,NULL,NULL,Remaining Sectors
44511,Supermarkets and Other Grocery (except Convenience) Stores,44-45,445,4451,NULL,NULL,Remaining Sectors
44512,Convenience Stores,44-45,445,4451,NULL,NULL,Remaining Sectors
44521,Meat Markets,44-45,445,4452,NULL,NULL,Remaining Sectors
44522,Fish and Seafood Markets,44-45,445,4452,NULL,NULL,Remaining Sectors
44523,Fruit and Vegetable Markets,44-45,445,4452,NULL,NULL,Remaining Sectors
44529,Other Specialty Food Stores,44-45,445,4452,NULL,NULL,Remaining Sectors
44531,"Beer, Wine, and Liquor Stores",44-45,445,4453,NULL,NULL,Remaining Sectors
44611,Pharmacies and Drug Stores,44-45,446,4461,NULL,NULL,Remaining Sectors
44612,"Cosmetics, Beauty Supplies, and Perfume Stores",44-45,446,4461,NULL,NULL,Remaining Sectors
44613,Optical Goods Stores,44-45,446,4461,NULL,NULL,Remaining Sectors
44619,Other Health and Personal Care Stores,44-45,446,4461,NULL,NULL,Remaining Sectors
44719,Other Gasoline Stations,44-45,447,4471,NULL,NULL,Remaining Sectors
44811,Men's Clothing Stores,44-45,448,4481,NULL,NULL,Remaining Sectors
44812,Women's Clothing Stores,44-45,448,4481,NULL,NULL,Remaining Sectors
44813,Children's and Infants' Clothing Stores,44-45,448,4481,NULL,NULL,Remaining Sectors
44814,Family Clothing Stores,44-45,448,4481,NULL,NULL,Remaining Sectors
44815,Clothing Accessories Stores,44-45,448,4481,NULL,NULL,Remaining Sectors
44819,Other Clothing Stores,44-45,448,4481,NULL,NULL,Remaining Sectors
44821,Shoe Stores,44-45,448,4482,NULL,NULL,Remaining Sectors
44831,Jewelry Stores,44-45,448,4483,NULL,NULL,Remaining Sectors
44832,Luggage and Leather Goods Stores,44-45,448,4483,NULL,NULL,Remaining Sectors
45111,Sporting Goods Stores,44-45,451,4511,NULL,NULL,Remaining Sectors
45112,"Hobby, Toy, and Game Stores",44-45,451,4511,NULL,NULL,Remaining Sectors
45113,"Sewing, Needlework, and Piece Goods Stores",44-45,451,4511,NULL,NULL,Remaining Sectors
45114,Musical Instrument and Supplies Stores,44-45,451,4511,NULL,NULL,Remaining Sectors
45121,Book Stores and News Dealers,44-45,451,4512,NULL,NULL,Remaining Sectors
45211,Department Stores,44-45,452,4521,NULL,NULL,Remaining Sectors
45291,Warehouse Clubs and Supercenters,44-45,452,4529,NULL,NULL,Remaining Sectors
45299,All Other General Merchandise Stores,44-45,452,4529,NULL,NULL,Remaining Sectors
45311,Florists,44-45,453,4531,NULL,NULL,Remaining Sectors
45322,"Gift, Novelty, and Souvenir Stores",44-45,453,4532,NULL,NULL,Remaining Sectors
45331,Used Merchandise Stores,44-45,453,4533,NULL,NULL,Remaining Sectors
45391,Pet and Pet Supplies Stores,44-45,453,4539,NULL,NULL,Remaining Sectors
45392,Art Dealers,44-45,453,4539,NULL,NULL,Remaining Sectors
45399,All Other Miscellaneous Store Retailers,44-45,453,4539,NULL,NULL,Remaining Sectors
45411,Electronic Shopping and Mail-Order Houses,44-45,454,4541,NULL,NULL,Remaining Sectors
45421,Vending Machine Operators,44-45,454,4542,NULL,NULL,Remaining Sectors
45431,Fuel Dealers,44-45,454,4543,NULL,NULL,Remaining Sectors
48-49,Transportation and Warehousing,NULL,NULL,NULL,NULL,NULL,Remaining Sectors
48111,Scheduled Air Transportation,48-49,481,4811,NULL,NULL,Remaining Sectors
48121,Nonscheduled Air Transportation,48-49,481,4812,NULL,NULL,Remaining Sectors
48311,"Deep Sea, Coastal, and Great Lakes Water Transportation",48-49,483,4831,NULL,NULL,Remaining Sectors
48321,Inland Water Transportation,48-49,483,4832,NULL,NULL,Remaining Sectors
48411,"General Freight Trucking, Local",48-49,484,4841,NULL,NULL,Remaining Sectors
48412,"General Freight Trucking, Long-Distance",48-49,484,4841,NULL,NULL,Remaining Sectors
48422,"Specialized Freight (except Used Goods) Trucking, Local",48-49,484,4842,NULL,NULL,Remaining Sectors
48511,Urban Transit Systems,48-49,485,4851,NULL,NULL,Remaining Sectors
48521,Interurban and Rural Bus Transportation,48-49,485,4852,NULL,NULL,Remaining Sectors
48531,Taxi Service,48-49,485,4853,NULL,NULL,Remaining Sectors
48532,Limousine Service,48-49,485,4853,NULL,NULL,Remaining Sectors
48541,School and Employee Bus Transportation,48-49,485,4854,NULL,NULL,Remaining Sectors
48599,Other Transit and Ground Passenger Transportation,48-49,485,4859,NULL,NULL,Remaining Sectors
48611,Pipeline Transportation of Crude Oil,48-49,486,4861,NULL,NULL,Remaining Sectors
48621,Pipeline Transportation of Natural Gas,48-49,486,4862,NULL,NULL,Remaining Sectors
48691,Pipeline Transportation of Refined Petroleum Products,48-49,486,4869,NULL,NULL,Remaining Sectors
48699,All Other Pipeline Transportation,48-49,486,4869,NULL,NULL,Remaining Sectors
48711,"Scenic and Sightseeing Transportation, Land",48-49,487,4871,NULL,NULL,Remaining Sectors
48721,"Scenic and Sightseeing Transportation, Water",48-49,487,4872,NULL,NULL,Remaining Sectors
48799,"Scenic and Sightseeing Transportation, Other",48-49,487,4879,NULL,NULL,Remaining Sectors
48811,Airport Operations,48-49,488,4881,NULL,NULL,Remaining Sectors
48819,Other Support Activities for Air Transportation,48-49,488,4881,NULL,NULL,Remaining Sectors
48821,Support Activities for Rail Transportation,48-49,488,4882,NULL,NULL,Remaining Sectors
48831,Port and Harbor Operations,48-49,488,4883,NULL,NULL,Remaining Sectors
48832,Marine Cargo Handling,48-49,488,4883,NULL,NULL,Remaining Sectors
48833,Navigational Services to Shipping,48-49,488,4883,NULL,NULL,Remaining Sectors
48839,Other Support Activities for Water Transportation,48-49,488,4883,NULL,NULL,Remaining Sectors
48841,Motor Vehicle Towing,48-49,488,4884,NULL,NULL,Remaining Sectors
48851,Freight Transportation Arrangement,48-49,488,4885,NULL,NULL,Remaining Sectors
49221,Local Messengers and Local Delivery,48-49,492,4922,NULL,NULL,Remaining Sectors
49312,Refrigerated Warehousing and Storage,48-49,493,4931,NULL,NULL,Remaining Sectors
49313,Farm Product Warehousing and Storage,48-49,493,4931,NULL,NULL,Remaining Sectors
49319,Other Warehousing and Storage,48-49,493,4931,NULL,NULL,Remaining Sectors
51111,Newspaper Publishers,51,511,5111,NULL,NULL,Remaining Sectors
51112,Periodical Publishers,51,511,5111,NULL,NULL,Remaining Sectors
51114,Directory and Mailing List Publishers,51,511,5111,NULL,NULL,Remaining Sectors
51119,Other Publishers,51,511,5111,NULL,NULL,Remaining Sectors
51212,Motion Picture and Video Distribution,51,512,5121,NULL,NULL,Remaining Sectors
51213,Motion Picture and Video Exhibition,51,512,5121,NULL,NULL,Remaining Sectors
51219,Postproduction Services and Other Motion Picture and Video Industries,51,512,5121,NULL,NULL,Remaining Sectors
51221,Record Production,51,512,5122,NULL,NULL,Remaining Sectors
51222,Integrated Record Production/Distribution,51,512,5122,NULL,NULL,Remaining Sectors
51223,Music Publishers,51,512,5122,NULL,NULL,Remaining Sectors
51224,Sound Recording Studios,51,512,5122,NULL,NULL,Remaining Sectors
51229,Other Sound Recording Industries,51,512,5122,NULL,NULL,Remaining Sectors
51511,Radio Broadcasting,51,515,5151,NULL,NULL,Remaining Sectors
51512,Television Broadcasting,51,515,5151,NULL,NULL,Remaining Sectors
51521,Cable and Other Subscription Programming,51,515,5152,NULL,NULL,Remaining Sectors
51711,Wired Telecommunications Carriers,51,517,5171,NULL,NULL,Remaining Sectors
51741,Satellite Telecommunications,51,517,5174,NULL,NULL,Space
51911,News Syndicates,51,519,5191,NULL,NULL,Remaining Sectors
51912,Libraries and Archives,51,519,5191,NULL,NULL,Remaining Sectors
51913,Internet Publishing and Broadcasting and Web Search Portals,51,519,5191,NULL,NULL,Remaining Sectors
52111,Monetary Authorities-Central Bank,52,521,5211,NULL,NULL,Remaining Sectors
52211,Commercial Banking,52,522,5221,NULL,NULL,Remaining Sectors
52212,Savings Institutions,52,522,5221,NULL,NULL,Remaining Sectors
52213,Credit Unions,52,522,5221,NULL,NULL,Remaining Sectors
52219,Other Depository Credit Intermediation,52,522,5221,NULL,NULL,Remaining Sectors
52221,Credit Card Issuing,52,522,5222,NULL,NULL,Remaining Sectors
52222,Sales Financing,52,522,5222,NULL,NULL,Remaining Sectors
52229,Other Nondepository Credit Intermediation,52,522,5222,NULL,NULL,Remaining Sectors
52231,Mortgage and Nonmortgage Loan Brokers,52,522,5223,NULL,NULL,Remaining Sectors
52232,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",52,522,5223,NULL,NULL,Remaining Sectors
52239,Other Activities Related to Credit Intermediation,52,522,5223,NULL,NULL,Remaining Sectors
52311,Investment Banking and Securities Dealing,52,523,5231,NULL,NULL,Remaining Sectors
52312,Securities Brokerage,52,523,5231,NULL,NULL,Remaining Sectors
52313,Commodity Contracts Dealing,52,523,5231,NULL,NULL,Remaining Sectors
52314,Commodity Contracts Brokerage,52,523,5231,NULL,NULL,Remaining Sectors
52321,Securities and Commodity Exchanges,52,523,5232,NULL,NULL,Remaining Sectors
52391,Miscellaneous Intermediation,52,523,5239,NULL,NULL,Remaining Sectors
52392,Portfolio Management,52,523,5239,NULL,NULL,Remaining Sectors
52393,Investment Advice,52,523,5239,NULL,NULL,Remaining Sectors
52399,All Other Financial Investment Activities,52,523,5239,NULL,NULL,Remaining Sectors
52411,"Direct Life, Health, and Medical Insurance Carriers",52,524,5241,NULL,NULL,Remaining Sectors
52412,"Direct Insurance (except Life, Health, and Medical) Carriers",52,524,5241,NULL,NULL,Remaining Sectors
52413,Reinsurance Carriers,52,524,5241,NULL,NULL,Remaining Sectors
52421,Insurance Agencies and Brokerages,52,524,5242,NULL,NULL,Remaining Sectors
52429,Other Insurance Related Activities,52,524,5242,NULL,NULL,Remaining Sectors
52591,Open-End Investment Funds,52,525,5259,NULL,NULL,Remaining Sectors
52599,Other Financial Vehicles,52,525,5259,NULL,NULL,Remaining Sectors
53113,Lessors of Miniwarehouses and Self-Storage Units,53,531,5311,NULL,NULL,Remaining Sectors
53131,Real Estate Property Managers,53,531,5313,NULL,NULL,Remaining Sectors
53211,Passenger Car Rental and Leasing,53,532,5321,NULL,NULL,Remaining Sectors
53212,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",53,532,5321,NULL,NULL,Remaining Sectors
53221,Consumer Electronics and Appliances Rental,53,532,5322,NULL,NULL,Remaining Sectors
53222,Formal Wear and Costume Rental,53,532,5322,NULL,NULL,Remaining Sectors
53223,Video Tape and Disc Rental,53,532,5322,NULL,NULL,Remaining Sectors
53229,Other Consumer Goods Rental,53,532,5322,NULL,NULL,Remaining Sectors
53231,General Rental Centers,53,532,5323,NULL,NULL,Remaining Sectors
53242,Office Machinery and Equipment Rental and Leasing,53,532,5324,NULL,NULL,Remaining Sectors
53311,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),53,533,5331,NULL,NULL,Remaining Sectors
54132,Landscape Architectural Services,54,541,5413,NULL,NULL,Remaining Sectors
54142,Industrial Design Services,54,541,5414,NULL,NULL,Remaining Sectors
54149,Other Specialized Design Services,54,541,5414,NULL,NULL,Remaining Sectors
54181,Advertising Agencies,54,541,5418,NULL,NULL,Remaining Sectors
54183,Media Buying Agencies,54,541,5418,NULL,NULL,Remaining Sectors
54184,Media Representatives,54,541,5418,NULL,NULL,Remaining Sectors
54185,Outdoor Advertising,54,541,5418,NULL,NULL,Remaining Sectors
54187,Advertising Material Distribution Services,54,541,5418,NULL,NULL,Remaining Sectors
54191,Marketing Research and Public Opinion Polling,54,541,5419,NULL,NULL,Remaining Sectors
54192,Photographic Services,54,541,5419,NULL,NULL,Remaining Sectors
55111,Management of Companies and Enterprises,55,551,5511,NULL,NULL,Remaining Sectors
56141,Document Preparation Services,56,561,5614,NULL,NULL,Remaining Sectors
56142,Telephone Call Centers,56,561,5614,NULL,NULL,Remaining Sectors
56143,Business Service Centers,56,561,5614,NULL,NULL,Remaining Sectors
56144,Collection Agencies,56,561,5614,NULL,NULL,Remaining Sectors
56145,Credit Bureaus,56,561,5614,NULL,NULL,Remaining Sectors
56149,Other Business Support Services,56,561,5614,NULL,NULL,Remaining Sectors
56151,Travel Agencies,56,561,5615,NULL,NULL,Remaining Sectors
56152,Tour Operators,56,561,5615,NULL,NULL,Remaining Sectors
56159,Other Travel Arrangement and Reservation Services,56,561,5615,NULL,NULL,Remaining Sectors
56161,"Investigation, Guard, and Armored Car Services",56,561,5616,NULL,NULL,Remaining Sectors
56162,Security Systems Services,56,561,5616,NULL,NULL,Remaining Sectors
56171,Exterminating and Pest Control Services,56,561,5617,NULL,NULL,Remaining Sectors
56174,Carpet and Upholstery Cleaning Services,56,561,5617,NULL,NULL,Remaining Sectors
56191,Packaging and Labeling Services,56,561,5619,NULL,NULL,Remaining Sectors
56192,Convention and Trade Show Organizers,56,561,5619,NULL,NULL,Remaining Sectors
56299,All Other Waste Management Services,56,562,5629,NULL,NULL,Remaining Sectors
61121,Junior Colleges,61,611,6112,NULL,NULL,Remaining Sectors
61141,Business and Secretarial Schools,61,611,6114,NULL,NULL,Remaining Sectors
61151,Technical and Trade Schools,61,611,6115,NULL,NULL,Remaining Sectors
61161,Fine Arts Schools,61,611,6116,NULL,NULL,Remaining Sectors
61162,Sports and Recreation Instruction,61,611,6116,NULL,NULL,Remaining Sectors
61163,Language Schools,61,611,6116,NULL,NULL,Remaining Sectors
62131,Offices of Chiropractors,62,621,6213,NULL,NULL,Remaining Sectors
62139,Offices of All Other Health Practitioners,62,621,6213,NULL,NULL,Remaining Sectors
62141,Family Planning Centers,62,621,6214,NULL,NULL,Remaining Sectors
62161,Home Health Care Services,62,621,6216,NULL,NULL,Remaining Sectors
62191,Ambulance Services,62,621,6219,NULL,NULL,Remaining Sectors
62221,Psychiatric and Substance Abuse Hospitals,62,622,6222,NULL,NULL,Remaining Sectors
62231,Specialty (except Psychiatric and Substance Abuse) Hospitals,62,622,6223,NULL,NULL,Remaining Sectors
62311,Nursing Care Facilities (Skilled Nursing Facilities),62,623,6231,NULL,NULL,Remaining Sectors
62321,Residential Intellectual and Developmental Disability Facilities,62,623,6232,NULL,NULL,Remaining Sectors
62322,Residential Mental Health and Substance Abuse Facilities,62,623,6232,NULL,NULL,Remaining Sectors
62331,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,62,623,6233,NULL,NULL,Remaining Sectors
62411,Child and Youth Services,62,624,6241,NULL,NULL,Remaining Sectors
62412,Services for the Elderly and Persons with Disabilities,62,624,6241,NULL,NULL,Remaining Sectors
62419,Other Individual and Family Services,62,624,6241,NULL,NULL,Remaining Sectors
