AgencyID	OfficeID	OfficeName	MinOfSignedDate	MaxOfSignedDate
5700	FU4690	FU4690  28 CS SCOS	00:00.0	00:00.0
5700	FU4690	FU4690 28 CS SCOS	00:00.0	00:00.0
5700	FU4801	FU4801  49 CS SCBE	00:00.0	00:00.0
5700	FU4801	FU4801 49 CS/ITAMS SCXI	00:00.0	00:00.0
5700	FU4803	FU4803 20 CS SCOIR	00:00.0	00:00.0
5700	FU4803	FU4803  20 CS SCOIR  RED SWTCH	00:00.0	00:00.0
5700	FU4819	FU4819  325 CS SCOS	00:00.0	00:00.0
5700	FU4819	FU4819  325 CS SCSE	00:00.0	00:00.0
5700	FU4842	FU4842  USCENTCOM CCJ6 PR   MACDILL	00:00.0	00:00.0
5700	FU4842	FU4842 USCENTCOM CCJ6 PR	00:00.0	00:00.0
5700	FU4852	FU4852  99 CS SCX	00:00.0	00:00.0
5700	FU4852	FU4852  99 CS SCXS	00:00.0	00:00.0
5700	FU4877	FU4487  355 CS SCBE	00:00.0	00:00.0
5700	FU4877	FU4877  355 CS SCOS	00:00.0	00:00.0
5700	FU5240	FU5240  36 CS SCOSA	00:00.0	00:00.0
5700	FU5240	FU5240 36 CS  SCOSA	00:00.0	00:00.0
5700	FU5260	FU5260  747 CS SCO	00:00.0	00:00.0
5700	FU5260	FU5260  747 CS SCOSE	00:00.0	00:00.0
5700	FU5270	FU5270  18 CS SCXA	00:00.0	00:00.0
5700	FU5270	FU5270  USAF GOODS TAX EXEMPTED	00:00.0	00:00.0
5700	FU5294	FU5294  51 CS SCOSA	00:00.0	00:00.0
5700	FU5294	FU5294 51 CS SCOSA	00:00.0	00:00.0
5700	FU5612	FU5612  86 CS SCOSA	00:00.0	00:00.0
5700	FU5612	FU5612  435 CS SCBNS	00:00.0	00:00.0
5700	FU6090	FU6090  AFNORTH A6	00:00.0	00:00.0
5700	FU6090	FU6090 AFNORTH A6	00:00.0	00:00.0
5700	FU6112	FU6112  124 CF SCXP	00:00.0	00:00.0
5700	FU6112	FU6112   124 CF SCXP	00:00.0	00:00.0
5700	FU6331	FU6331  145 CF SCX	00:00.0	00:00.0
5700	FU6331	FU6331  145 CF SCO	00:00.0	00:00.0
5700	FU6356	FU6356  121 ARW SC SCX	00:00.0	00:00.0
5700	FU6356	FU6356  121 ARW CF  SCXP	00:00.0	00:00.0
5700	FU6356	FU6356  121 ARW CF SCXP	00:00.0	00:00.0
5700	FU6423	FU6423  134 CF SCXP	00:00.0	00:00.0
5700	FU6423	FU6423  134 CF SCXP   MCGHEE TYSON	00:00.0	00:00.0
5700	FU6441	FU6441 151 ARW CMN	00:00.0	00:00.0
5700	FU6441	FU6441 151 ARW CMN UTAH ANG BASE	00:00.0	00:00.0
5700	FU6461	FU6461 192 FW SC	00:00.0	00:00.0
5700	FU6461	FU6461 192 FW SC             VA ANG	00:00.0	00:00.0
5700	FU6520	FU6520 176 CF CG LRS	00:00.0	00:00.0
5700	FU6520	FU6520  176 CF CG LRS	00:00.0	00:00.0
5700	FU6656	FU6656  910 AW SC  YOUNGSTOWN ARS	00:00.0	00:00.0
5700	FU6656	FU6656  910 AW SC    YOUNGSTOWN ARS	00:00.0	00:00.0
5700	FU6801	FU6801  NORAD NORTHCOM J622	00:00.0	00:00.0
5700	FU6801	FU6801 NORAD USNORTHCOM IT WHE J6	00:00.0	00:00.0
5700	FU7017	FU7017  AFCESA CCS	00:00.0	00:00.0
5700	FU7017	FU7017  AFIMSC TYNDALL CBR	00:00.0	00:00.0
5700	FU9550	FU9550  AFRL AFOSR	00:00.0	00:00.0
5700	FU9550	FU9550  AFRL AFOSR AFOSR	00:00.0	00:00.0
5700	FV0018	FV0018  HQ AFSPC A4P	00:00.0	00:00.0
5700	FV0018	FV0018  FV0018 HQ AFSPC A4LR	00:00.0	00:00.0
5700	FX2056	FX2056 AFRCO FIELD SUP UNIT FSU RML	00:00.0	00:00.0
5700	FX2056	FX2056  AF A2  FIELD SUPPORT OFFICE	00:00.0	00:00.0
5700	FY2333	FY2333  AFLCMC WNM	00:00.0	00:00.0
5700	FY2333	FY2333 AFLCMC WNM	00:00.0	00:00.0
5700	FY4446	FY4446  821 CE SQ       BUCKLEY AFB	00:00.0	00:00.0
5700	FY4446	FY4446  AFJROTC LINDHURST HS 20171	00:00.0	00:00.0
5700	FY6327	FY6327 401 AEG DET 1 TMO AFAF	00:00.0	00:00.0
5700	FY6327	FY6327  371 EABS 717 EATKS	00:00.0	00:00.0
5700	FY9029	USMILGP AFSEC	00:00.0	00:00.0
5700	FY9029	FY9029  AFJROTC UT 20161	00:00.0	00:00.0
5700	FY9622	FY9622  DET 1  AFEREG LGT	00:00.0	00:00.0
5700	FY9622	FY9622  LGT	00:00.0	00:00.0
5700	JM1058	JM1058  HQ AFMC A2O	00:00.0	00:00.0
5700	JM1058	JM1058  HQ AFMC A2X	00:00.0	00:00.0
5700	JM2020	JM2020 AFLCMC INL	00:00.0	00:00.0
5700	JM2020	JM2020  AFLCMC INL	00:00.0	00:00.0
5700	JM2325	JM2325   AFLCMC HBZBC	00:00.0	00:00.0
5700	JM2325	JM2325  AFLCMC HBZBC	00:00.0	00:00.0
5700	JM2326	JM2326  UTTR LMCA DOL	00:00.0	00:00.0
5700	JM2326	JM2326  388 RANS LG	00:00.0	00:00.0
5700	JM4393	JM4393  HQ USAF A5XP	00:00.0	00:00.0
5700	JM4393	JM4393 HQ USAF  A10 S	00:00.0	00:00.0
5700	JM4393	JM4393  HQ USAF  A10 S	00:00.0	00:00.0
5700	JM4828	JM4828 34 FS CCV	00:00.0	00:00.0
5700	JM4828	JM4828  34 FS IN	00:00.0	00:00.0
5700	JM4828	JM4828  34 FS CCV	00:00.0	00:00.0
5700	JM4885	JM4885  HQ AFWA A5C	00:00.0	00:00.0
5700	JM4885	JM4885  557 WEATHER WING ACC A5W	00:00.0	00:00.0
5700	JM5301	JM5301  USAFE WPC MS	00:00.0	00:00.0
5700	JM5301	JM5301  USAFE WPC MS WPC	00:00.0	00:00.0
5700	JM5554	JM5554  607 AIS INT	00:00.0	00:00.0
5700	JM5554	JM5554  607 AOC TTA	00:00.0	00:00.0
5700	JM5555	JM5555  PACOM JIOC	00:00.0	00:00.0
5700	JM5555	JM5555 PACOM JIOC     ATTN LIBRARY	00:00.0	00:00.0
5700	JM5571	JM5571  HQ ACC A3AO TERPS	00:00.0	00:00.0
5700	JM5571	JM5571  HQ ACC A3AA	00:00.0	00:00.0
5700	JM5588	JM5588  51 OSS OSAA	00:00.0	00:00.0
5700	JM5588	JM5588  51 OSS OSAM	00:00.0	00:00.0
5700	JM6152	JM6152  190 ARW IN           KS ANG	00:00.0	00:00.0
5700	JM6152	JM6152  190 ARW ANG	00:00.0	00:00.0
5700	JM7139	JM7139  8 SOS DON  HURLBURT FIELD	00:00.0	00:00.0
5700	JM7139	JM7139  8 SOS DO	00:00.0	00:00.0
5700	JM7469	JM7469 HQ AFFSA A3AEG AJW31AF	00:00.0	00:00.0
5700	JM7469	JM7469  HQ AFFSA A3AEG	00:00.0	00:00.0
571M	GY0680		00:00.0	00:00.0
571M	GY0680	DEPARTMENT OF DEFENSE	00:00.0	00:00.0
571M	GY08S3		00:00.0	00:00.0
571M	GY08S3	DEPARTMENT OF AIR FORCE	00:00.0	00:00.0
571M	GY1FMW		00:00.0	00:00.0
571M	GY1FMW	DEPARTMENT OF AIR FORCE	00:00.0	00:00.0
6800	6850	OFFICE FOR SOLID WASTE AND EMERGENCY RESPONSE (OSWER)	00:00.0	00:00.0
6800	6850	OFFICE OF LAND AND EMERGENCY MANAGEMENT (OLEM)	00:00.0	00:00.0
6800	68B000	OFC ENFCOMPL ASSU (OECA) (FUNDING)	00:00.0	00:00.0
6800	68B000	OFC ENF&COMPL ASSU (OECA) (FUNDING)	00:00.0	00:00.0
6800	68E000	OFC INTL TRIBL AFFAIRS(OITA)(FUND)	00:00.0	00:00.0
6800	68E000	OFC INTL&TRIBL AFFAIRS(OITA)(FUND)	00:00.0	00:00.0
6800	68E000	OFC INTL & TRIBL AFFAIRS(OITA)(FUND)	00:00.0	00:00.0
6800	68H000	OFC OF MISSION SUPT (OMS)(FUNDING)	00:00.0	00:00.0
6800	68H000	OFC OF MISSION SUPT (OMS) (FUNDING)	00:00.0	00:00.0
6800	68K000	OFC LANDEMERG MGMT (OLEM)(FUNDING)	00:00.0	00:00.0
6800	68K000	OFC LAND&EMERG MGMT (OLEM)(FUNDING)	00:00.0	00:00.0
6800	68L000	OFC FOR AIR  RAD (OAR) (FUNDING)	00:00.0	00:00.0
6800	68L000	OFC FOR AIR&RAD (OAR) (FUNDING)	00:00.0	00:00.0
6800	68M000	OFC CHEMSFTYPOLLPREV(OCSPP) (FUND)	00:00.0	00:00.0
6800	68M000	OFC CHEMSFTY&POLLPREV(OCSPP) (FUND)	00:00.0	00:00.0
6800	68N000	OFC RESEARCH  DEV (ORD) (FUNDING)	00:00.0	00:00.0
6800	68N000	OFC RESEARCH&DEV (ORD) (FUNDING)	00:00.0	00:00.0
6901	6913G6	6913G6 VOLPE NATL. TRANS. SYS CNTR	00:00.0	00:00.0
6901	6913G6	VOLPE NATL TRANSPORTATION SYS CNTR	00:00.0	00:00.0
6920	690ACB	"ALASKA REGION,  LOGISTICS DIVISION,"	00:00.0	00:00.0
6920	690ACB	690ACB ALASKA REG.  LOGISTICS DIV	00:00.0	00:00.0
6920	690ED9	FAA	00:00.0	00:00.0
6920	690ED9	690ED9 NORTHWEST/MOUNTAIN REG	00:00.0	00:00.0
6920	690EG4	FAA	00:00.0	00:00.0
6920	690EG4	"690EG4 W.SVC AREA PROP.MGT,ALO-800"	00:00.0	00:00.0
6920	690EG4	"690EG4 WSA REAL ESTATE, AAQ-930"	00:00.0	00:00.0
6920	6913G4	FAA	00:00.0	00:00.0
6920	6913G4	6913G4 NEW ENGLAND REGION	00:00.0	00:00.0
6920	6923G3	"FAA, E. REGION, LOGISTICS DIVISION"	00:00.0	00:00.0
6920	6923G3	"6923G3 E. REGION, LOGISTICS DIV"	00:00.0	00:00.0
6920	692M15	FAA	00:00.0	00:00.0
6920	692M15	"692M15 ACQUISITION&GRANTS, AAQ600"	00:00.0	00:00.0
6920	692M15	"692M15 ACQUISITION & GRANTS, AAQ600"	00:00.0	00:00.0
6920	693JF9	693JF9 HEADQUARTERS	00:00.0	00:00.0
6920	693JF9	FAA	00:00.0	00:00.0
6920	693KA7	"FAA, ENROUTE  TERMINAL CONTRACTS"	00:00.0	00:00.0
6920	693KA7	693KA7 ENROUTE&TERMINAL CONTRACTS	00:00.0	00:00.0
6920	693KA7	693KA7 ENROUTE & TERMINAL CONTRACTS	00:00.0	00:00.0
6920	693KA8	"FAA, SYSTEM OPERATIONS CONTRACTS"	00:00.0	00:00.0
6920	693KA8	693KA8 SYSTEM OPERATIONS CONTRACTS	00:00.0	00:00.0
6920	693KA9	"FAA, CONTRACTING FOR SERVICES"	00:00.0	00:00.0
6920	693KA9	693KA9 CONTRACTING FOR SERVICES	00:00.0	00:00.0
6920	69435Q	FAA	00:00.0	00:00.0
6920	69435Q	69435Q SOUTHERN REGION	00:00.0	00:00.0
6920	69435Z	FAA	00:00.0	00:00.0
6920	69435Z	"69435Z SVC AREA PROP. MGT, ALO-600"	00:00.0	00:00.0
6920	695K25	FAA	00:00.0	00:00.0
6920	695K25	695K25 GREAT LAKES REGION	00:00.0	00:00.0
6920	6964PU	FAA	00:00.0	00:00.0
6920	6964PU	6964PU CENTRAL REGION	00:00.0	00:00.0
6920	6973FK	6973FK MIKE MONRONEY AERO CNTR	00:00.0	00:00.0
6920	6973FK	FAA	00:00.0	00:00.0
6920	6973GH	"FAA, FRANCHISE ACQUISITION SERVICES"	00:00.0	00:00.0
6920	6973GH	6973GH FRANCHISE ACQUISITION SVCS	00:00.0	00:00.0
6920	6973GJ	"FAA, NON-FRANCHISE ACQUISITION SVC"	00:00.0	00:00.0
6920	6973GJ	6973GJ NON-FRANCHISE ACQ SVC	00:00.0	00:00.0
6920	697DCC	FAA	00:00.0	00:00.0
6920	697DCC	"697DCC SOUTHWEST REGION, LOGISTICS"	00:00.0	00:00.0
6920	697DCK	697DCK REGIONAL ACQUISITIONS SVCS	00:00.0	00:00.0
6920	697DCK	"FAA, REGIONAL ACQUISITIONS SERVICES"	00:00.0	00:00.0
6920	697DCM	FAA	00:00.0	00:00.0
6920	697DCM	"697DCM FAA CENTRAL SVC MGMT,ALO-700"	00:00.0	00:00.0
6920	6991CH	"6991CH FAA, WESTERN/PACIFIC REGION,"	00:00.0	00:00.0
6920	6991CH	"FAA, WESTERN/PACIFIC REGION,"	00:00.0	00:00.0
6920	6991CH	"6991CH FAA, WESTERN/PACIFIC REGION"	00:00.0	00:00.0
6920	69A200	FAA HQ OFF. OF BUDGET AND PROGRAMS	00:00.0	00:00.0
6920	69A200	FAA NATIONAL HEADQUARTERS	00:00.0	00:00.0
6920	69A220	FAA EASTERN REGION	00:00.0	00:00.0
6920	69A220	FAA HARRISBURG A/P DIVISION OFFICE	00:00.0	00:00.0
6920	69A270	FAA NORTHWEST MOUNTAIN REGION	00:00.0	00:00.0
6920	69A270	SEATTLE AIRPORTS DIVISION OFFICE	00:00.0	00:00.0
6920	69A275	FAA SOUTHERN REGION	00:00.0	00:00.0
6920	69A275	ATLANTA AIRPORTS DIVISION OFFICE	00:00.0	00:00.0
6920	69A285	FAA SOUTHERN REGION	00:00.0	00:00.0
6920	69A285	MEMPHIS AIRPORTS DIVISION OFFICE	00:00.0	00:00.0
6920	69A290	FAA SOUTHERN REGION	00:00.0	00:00.0
6920	69A290	ORLANDO AIRPORTS DIVISION OFFICE	00:00.0	00:00.0
6920	69A295	FAA SOUTHWEST REGION	00:00.0	00:00.0
6920	69A295	ARKANSAS/OKLAHOMA AIRPORTS DIV OFC	00:00.0	00:00.0
6920	69A305	FAA SOUTHWEST REGION	00:00.0	00:00.0
6920	69A305	FAA TEXAS AIRPORTS DIVISION OFFICE	00:00.0	00:00.0
6920	69A310	FAA WESTERN-PACIFIC REGION	00:00.0	00:00.0
6920	69A310	HONOLULU AIRPORTS DIVISION OFFICE	00:00.0	00:00.0
6920	69A335	FAA WILLIAM J. HIGHES TECHNICAL CEN	00:00.0	00:00.0
6920	69A335	"GRANT MANAGEMENT BRANCH, ANG-A19"	00:00.0	00:00.0
6925	690567	690567 WESTERN FEDERAL LANDS DIV	00:00.0	00:00.0
6925	690567	DOT  FEDERAL HIGHWAY ADMIN	00:00.0	00:00.0
6925	690567	FHWA - WESTERN FEDERAL LANDS DIVISI	00:00.0	00:00.0
6925	693129	FHWA - OFFICE OF MANAGEMENT SERVICE	00:00.0	00:00.0
6925	693129	DOT  FEDERAL HIGHWAY ADMIN	00:00.0	00:00.0
6925	693456	DOT  FEDERAL HIGHWAY ADMINISTRATION	00:00.0	00:00.0
6925	693456	FHWA - NATIONAL HIGHWAY INSTITUTE	00:00.0	00:00.0
6925	693C73	FHWA - EASTERN FED LANDS DIVISION	00:00.0	00:00.0
6925	693C73	693C73 EASTERN FED LANDS DIVISION	00:00.0	00:00.0
6925	693JG4	FHWA	00:00.0	00:00.0
6925	693JG4	FEDERAL LANDS HIGHWAY HEADQUARTERS	00:00.0	00:00.0
6925	693JG5	ITS JOINT DELIVERY PROGRAM	00:00.0	00:00.0
6925	693JG5	FHWA	00:00.0	00:00.0
6925	693JH8	FHWA OF OF POLICY  GOVERNMENTAL AF	00:00.0	00:00.0
6925	693JH8	FHWA OF OF POLICY&GOVERNMENTAL AF	00:00.0	00:00.0
6925	693JJ3	693JJ3 ACQUISITION AND GRANTS MGT	00:00.0	00:00.0
6925	693JJ3	FHWA	00:00.0	00:00.0
6925	693JJ3	OFC OF ACQUISITION AND GRANTS MGMT	00:00.0	00:00.0
6925	694792	TENNESSEE DIVISION	00:00.0	00:00.0
6925	694792	DOT FEDERAL HIGHWAY ADMINISTRATION	00:00.0	00:00.0
6925	695474	FHWA - MICHIGAN DIVISION OFFICE	00:00.0	00:00.0
6925	695474	DOT  FEDERAL HIGHWAY ADMIN	00:00.0	00:00.0
6925	6961B1	DOT  FEDERAL HIGHWAY ADMIN	00:00.0	00:00.0
6925	6961B1	FHWA - IOWA DIVISION OFFICE	00:00.0	00:00.0
6925	6964B2	DOT  FEDERAL HIGHWAY ADMINISTRATION	00:00.0	00:00.0
6925	6964B2	FHWA - MISSOURI DIVISION OFFICE	00:00.0	00:00.0
6925	6982AF	6982AF CENTRAL FEDERAL LANDS DIVISI	00:00.0	00:00.0
6925	6982AF	FHWA - CENTRAL FEDERAL LANDS DIVISI	00:00.0	00:00.0
6925	698523	DOT  FEDERAL HIGHWAY ADMINISTRATION	00:00.0	00:00.0
6925	698523	FHWA - WYOMING DIVISION OFFICE	00:00.0	00:00.0
6930	693JJ6	693JJ6 FEDERAL RAILROAD ADMIN	00:00.0	00:00.0
6930	693JJ6	FEDERAL RAILROAD ADMIN(00053)	00:00.0	00:00.0
6938	00091	DEPT OF TRANS/MARITIME ADMINISTRATION	00:00.0	00:00.0
6938	00091	DOT/MARAD HEADQUARTERS	00:00.0	00:00.0
6938	00092	DEPT OF TRANS/MARITIME ADMINISTRATION	00:00.0	00:00.0
6938	00092	DOT/MARAD DIVISION OF ATLANTIC OPS	00:00.0	00:00.0
6938	00093	DEPT OF TRANS/MARITIME ADMINISTRATION	00:00.0	00:00.0
6938	00093	DOT/MARAD DIVISION OF GULF OPS	00:00.0	00:00.0
6938	00094	DEPT OF TRANS/MARITIME ADMINISTRATION	00:00.0	00:00.0
6938	00094	DOT/MARAD DIVISION OF PACIFIC OPS	00:00.0	00:00.0
6938	00095	DEPT OF TRANS/MARITIME ADMINISTRATION	00:00.0	00:00.0
6938	00095	DOT/MARAD US MERCHANT MARINE ACADEMY	00:00.0	00:00.0
6938	6923G2	DOT  MARITIME ADMINISTRATION	00:00.0	00:00.0
6938	6923G2	6923G2 DOT  MARITIME ADMINISTRATION	00:00.0	00:00.0
6938	6933A2	DOT  MARITIME ADMINISTRATION	00:00.0	00:00.0
6938	6933A2	6933A2 DOT  MARITIME ADMINISTRATION	00:00.0	00:00.0
6938	693JF7	DOT  MARITIME ADMINISTRATION	00:00.0	00:00.0
6938	693JF7	693JF7 DOT  MARITIME ADMINISTRATION	00:00.0	00:00.0
6938	697276	DOT  MARITIME ADMINISTRATION	00:00.0	00:00.0
6938	697276	697276 DOT MARITIME ADMINISTRATION	00:00.0	00:00.0
6938	69730J	DOT  MARAD CAPE TEXAS	00:00.0	00:00.0
6938	69730J	DOT  MARITIME ADMINISTRATION	00:00.0	00:00.0
6938	6991PE	DOT  MARITIME ADMIN	00:00.0	00:00.0
6938	6991PE	6991PE DOT  MARITIME ADMIN	00:00.0	00:00.0
6940	693JJ9	NATIONAL HIGHWAY TRAFFIC SAFETY ADM	00:00.0	00:00.0
6940	693JJ9	693JJ9 NHTSA OFFICE OF ACQUISTION	00:00.0	00:00.0
6940	693JK2	NATIONAL HIGHWAY TRAFFIC SAFETY ADM	00:00.0	00:00.0
6940	693JK2	693JK2 NATIONAL HIGHWAY TRAFFIC SAFETY ADM	00:00.0	00:00.0
6947	6923G5	SAINT LAWRENCE SEAWAY DEV. CORP.	00:00.0	00:00.0
6947	6923G5	6923G5 ST LAWRENCE SWY DEV. CORP.	00:00.0	00:00.0
6947	6923G5	6923G5 GREAT LAKES ST LAWRENCE SWY DEV. CORP.	00:00.0	00:00.0
6953	693JJ4	FMCSA	00:00.0	00:00.0
6953	693JJ4	693JJ4 OFFICE OF ACQUISITION MGT	00:00.0	00:00.0
6953	693JJ5	FMCSA	00:00.0	00:00.0
6953	693JJ5	693JJ5 FMCSA FINANCE OFFICE	00:00.0	00:00.0
6955	693195	DOT  FEDERAL TRANSIT ADMINISTRATION	00:00.0	00:00.0
6955	693195	693195 OFFICE OF ACQUISITION MGT	00:00.0	00:00.0
6955	693195	FTA OFFICE OF ACQUISITION MGMT	00:00.0	00:00.0
6955	693JJ8	FEDERAL TRANSIT ADMINISTRATION	00:00.0	00:00.0
6955	693JJ8	OFFICE OF BUDGET AND POLICY(TBP)	00:00.0	00:00.0
6957	693JK3	PIPELINE AND HAZARDOUS MATERIALS	00:00.0	00:00.0
6957	693JK3	ACQUISITION SERVICES DIVISION	00:00.0	00:00.0
6957	693JK3	693JK3 ACQUISITION SERVICES DIV.	00:00.0	00:00.0
7001	70RCSA	CISA   ACQ DIV	00:00.0	00:00.0
7001	70RCSA	CISAÂ  ACQ DIV	00:00.0	00:00.0
7001	70RCSA	CISA  ACQ DIV	00:00.0	00:00.0
7001	70RDAD	DEPT OPS ACQ DIV	00:00.0	00:00.0
7001	70RDAD	DEPARTMENTAL OPERATIONS ACQUISITION DIVISION I	00:00.0	00:00.0
7001	70RSAT	SCI  TECH ACQ DIV	00:00.0	00:00.0
7001	70RSAT	SCI&TECH ACQ DIV	00:00.0	00:00.0
7002	70KSC1	CIVIL RIGHTS  CIVIL LIBERTIES	00:00.0	00:00.0
7002	70KSC1	CIVIL RIGHTS&CIVIL LIBERTIES	00:00.0	00:00.0
7003	70SC1S	US CITIZENSHIP  IMMIGRATION SVCS	00:00.0	00:00.0
7003	70SC1S	US CITIZENSHIP AND IMMIGRATION SERV	00:00.0	00:00.0
7003	70SC1S	US CITIZENSHIP&IMMIGRATION SVCS	00:00.0	00:00.0
7008	70Z032	RESEARCHDEVELOPMENT CNTR(00032)	00:00.0	00:00.0
7008	70Z032	RESEARCH&DEVELOPMENT CNTR(00032)	00:00.0	00:00.0
7008	70Z038	AVIATION LOGISTICS CENTER (ALC)(000	00:00.0	00:00.0
7008	70Z038	AVIATION LOGISTICS CENTER (ALC)(00038)	00:00.0	00:00.0
7008	70Z044	C3CEN(00044)	00:00.0	00:00.0
7008	70Z044	C5I DIVISION 3 PORTSMOUTH	00:00.0	00:00.0
7008	70Z079	TISCOM(00079)	00:00.0	00:00.0
7008	70Z079	C5I DIVISION 1 ALEXANDRIA	00:00.0	00:00.0
7008	70Z084	SILC BSS(00084)	00:00.0	00:00.0
7008	70Z084	DOL-9	00:00.0	00:00.0
7008	70Z084	LOG-9	00:00.0	00:00.0
7008	70Z089	SILC WEST(00089)	00:00.0	00:00.0
7008	70Z089	DOL-9 WEST	00:00.0	00:00.0
7008	70Z0G3	OSC MARTINSBURG(000G3)	00:00.0	00:00.0
7008	70Z0G3	C5I DIVISION 2 KEARNEYSVILLE	00:00.0	00:00.0
7012	70C0AC	CFO - ASSURANCE  COMPLIANCE	00:00.0	00:00.0
7012	70C0AC	CFO - ASSURANCE&COMPLIANCE	00:00.0	00:00.0
7012	70C0AC	CHIEF FINANCIAL OFFICER OFFICE OF ASSURANCE AND COMPLIANCE	00:00.0	00:00.0
7012	70C0AD	CIO ARCHITECTURE DIVISION	00:00.0	00:00.0
7012	70C0AD	CHIEF INFORMATION OFFICER ARCHITECTURE DIVISION	00:00.0	00:00.0
7012	70C0AM	CFO - OFFICE OF ASSET MANAGEMENT	00:00.0	00:00.0
7012	70C0AM	CHIEF FINANCIAL OFFICER OFFICE OF ASSET MANAGEMENT	00:00.0	00:00.0
7012	70C0BU	CHIEF FINANCIAL OFFICER - BUDGET	00:00.0	00:00.0
7012	70C0BU	CHIEF FINANCIAL OFFICER OFFICE OF BUDGET	00:00.0	00:00.0
7012	70C0FA	OFFICE OF FACILITIES ADMINISTRATION	00:00.0	00:00.0
7012	70C0FA	CHIEF FINANCIAL OFFCER FACILITIES ADMINISTRATION	00:00.0	00:00.0
7012	70C0PR	OFFICE OF PRFESSIONL RESPONSIBILITY	00:00.0	00:00.0
7012	70C0PR	OFFICE OF PROFESSIONAL RESPONSIBILITY	00:00.0	00:00.0
7012	70C0PS	CIO OPERATIONS DIVISION	00:00.0	00:00.0
7012	70C0PS	CHIEF INFORMATION OFFICER OPERATIONS DIVISION	00:00.0	00:00.0
7012	70C0TD	OFFICE OF TRAINING AND DEVELOPMENT	00:00.0	00:00.0
7012	70C0TD	OFFICE OF LEADERSHIP AND CAREER DEVELOPMENT	00:00.0	00:00.0
7012	70CAGC	ENFORCMNTREMOVL OPNS SPC AGUADILLA	00:00.0	00:00.0
7012	70CAGC	ENFORCEMENT AND REMOVAL OPERATIONS MIAMI AGUADILLA	00:00.0	00:00.0
7012	70CAP0	ACQUISITION POLICY  OVERSIGHT	00:00.0	00:00.0
7012	70CAP0	ACQUISITION POLICY&OVERSIGHT	00:00.0	00:00.0
7012	70CAS0	US IMMIGRATION  CUSTOM ENFORCEMENT	00:00.0	00:00.0
7012	70CAS0	ICE ASST SECRETARY	00:00.0	00:00.0
7012	70CAS0	US IMMIGRATION&CUSTOM ENFORCEMENT	00:00.0	00:00.0
7012	70CAS0	IMMIGRATION AND CUSTOMS ENFORCEMENT ASSISTANT SECRETARY	00:00.0	00:00.0
7012	70CATL	DHS INVESTIGATIONS SAC ATLANTA	00:00.0	00:00.0
7012	70CATL	HOMELAND SECURITY INVESTIGATIONS ATLANTA	00:00.0	00:00.0
7012	70CB0S	DHS INVESTIGATIONS SAC BOSTON	00:00.0	00:00.0
7012	70CB0S	HOMELAND SECURITY INVESTIGATIONS BOSTON	00:00.0	00:00.0
7012	70CBAL	DHS INVESTIGATIONS SAC BALTIMORE	00:00.0	00:00.0
7012	70CBAL	HOMELAND SECURITY INVESTIGATIONS BALTIMORE	00:00.0	00:00.0
7012	70CBRM	CIO BUSINESS RESOURCE MANAGEMENT	00:00.0	00:00.0
7012	70CBRM	CHIEF INFORMATION OFFICER BUSINESS RESOURCE MANAGEMENT	00:00.0	00:00.0
7012	70CBTV	ENFRCMNTREMOVL OPNS FOD POCBATAVIA	00:00.0	00:00.0
7012	70CBTV	ENFORCEMENT AND REMOVAL OPERATIONS BATAVIA	00:00.0	00:00.0
7012	70CBTV	ENFRCMNT&REMOVL OPNS FOD POCBATAVIA	00:00.0	00:00.0
7012	70CBUF	DHS INVESTIGATIONS SAC BUFFALO	00:00.0	00:00.0
7012	70CBUF	HOMELAND SECURITY INVESTIGATIONS BUFFALO	00:00.0	00:00.0
7012	70CCAD	ENFORCMNTREMOVL OPNS HQ CRIM ALIEN	00:00.0	00:00.0
7012	70CCAD	ENFORCMNT&REMOVL OPNS HQ CRIM ALIEN	00:00.0	00:00.0
7012	70CCAD	ENFORCEMENT AND REMOVAL OPERATIONS CRIMINAL ALIEN DIVISION	00:00.0	00:00.0
7012	70CCED	ENFORCMNTREMOVL OPNS HQ COMPLIANCE	00:00.0	00:00.0
7012	70CCED	ENFORCMNT&REMOVL OPNS HQ COMPLIANCE	00:00.0	00:00.0
7012	70CCED	ENFORCEMENT AND REMOVAL OPERATIONS COMPLIANCE ENFORCEMENT DIVISION	00:00.0	00:00.0
7012	70CCHG	DHS INVESTIGATIONS SAC CHICAGO	00:00.0	00:00.0
7012	70CCHG	HOMELAND SECURITY INVESTIGATIONS CHICAGO	00:00.0	00:00.0
7012	70CCHR	HOMELAND SECURITY INVESTIGATIONS â€“ CHARLOTTE	00:00.0	00:00.0
7012	70CCHR	HOMELAND SECURITY INVESTIGATIONS CHARLOTTE	00:00.0	00:00.0
7012	70CCN0	CIO - IMMEDIATE OFFICE OF THE CIO	00:00.0	00:00.0
7012	70CCN0	OFFICE OF THE CHIEF INFORMATION OFFICER	00:00.0	00:00.0
7012	70CCR0	ICE OFFICE OF CONGRESSIONAL RELATIO	00:00.0	00:00.0
7012	70CCR0	OFFICE OF CONGRESSIONAL RELATIONS	00:00.0	00:00.0
7012	70CCT0	CIO CHIEF TECHNOLOGY OFFICE	00:00.0	00:00.0
7012	70CCT0	CHIEF INFORMATION OFFICER CHIEF TECHNOLOGY OFFICE	00:00.0	00:00.0
7012	70CDAL	DHS INVESTIGATIONS SAC DALLAS	00:00.0	00:00.0
