coloration.key,variable,Label,Display.Order,Color,RGB,shape,size,alpha,text.color,text.RGB,abbreviation
ContractingOffice,W6EV USAE IRAQ RECONSTRUC OFC,W6EV USAE IRAQ RECONSTRUC OFC,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6EX GRD NORTH DISTRICT,W6EX GRD NORTH DISTRICT,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6EX GRD SOUTH DISTRICT,W6EX GRD SOUTH DISTRICT,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    CAS-BC,W6GZ ELE    CAS-BC,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    JTSCC,W6GZ ELE    JTSCC,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    MNSTC-I SUP DIV,W6GZ ELE    MNSTC-I SUP DIV,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC BAGRAM,W6GZ ELE    RCC BAGRAM,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC BALAD,W6GZ ELE    RCC BALAD,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC BASRAH,W6GZ ELE    RCC BASRAH,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC DELARAM,W6GZ ELE    RCC DELARAM,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC DWYER,W6GZ ELE    RCC DWYER,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC ECHO,W6GZ ELE    RCC ECHO,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC FENTY,W6GZ ELE    RCC FENTY,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC HERAT,W6GZ ELE    RCC HERAT,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC KABUL,W6GZ ELE    RCC KABUL,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC KANDAHAR,W6GZ ELE    RCC KANDAHAR,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC KIRKUK,W6GZ ELE    RCC KIRKUK,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC LEATHERNECK,W6GZ ELE    RCC LEATHERNECK,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC MAZAR E SHA,W6GZ ELE    RCC MAZAR E SHA,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC MOSUL,W6GZ ELE    RCC MOSUL,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC PHOENIX,W6GZ ELE    RCC PHOENIX,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC SALERNO,W6GZ ELE    RCC SALERNO,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC SHANK,W6GZ ELE    RCC SHANK,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC SHARANA,W6GZ ELE    RCC SHARANA,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC TAJI,W6GZ ELE    RCC TAJI,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC TALLIL,W6GZ ELE    RCC TALLIL,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC TIKRIT,W6GZ ELE    RCC TIKRIT,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    RCC VICTORY,W6GZ ELE    RCC VICTORY,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6GZ ELE    TWR,W6GZ ELE    TWR,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6HP AMC ESA-A PROP BK TM TWO,W6HP AMC ESA-A PROP BK TM TWO,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6KD USACE EIT SVCS,W6KD USACE EIT SVCS,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QK ACC-APG,W6QK ACC-APG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QK ACC-APG ADELPHI,W6QK ACC-APG ADELPHI,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QK ACC-APG CONT CT SW SECTOR,W6QK ACC-APG CONT CT SW SECTOR,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QK ACC-APG CONT CT WASH OFC,W6QK ACC-APG CONT CT WASH OFC,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QK ACC-APG DENVER,W6QK ACC-APG DENVER,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QK ACC-APG DIR,W6QK ACC-APG DIR,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QK ACC-APG DURHAM,W6QK ACC-APG DURHAM,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QK ACC-APG NATICK,W6QK ACC-APG NATICK,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QK ACC-PICA,W6QK ACC-PICA,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QK ACC-RI,W6QK ACC-RI,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QK ACC-RSA,W6QK ACC-RSA,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QK ACC-RSA COS,W6QK ACC-RSA COS,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QK ACC-WRN,W6QK ACC-WRN,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QK ADAP SPT OFF,W6QK ADAP SPT OFF,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QK PBA CONTR OFF,W6QK PBA CONTR OFF,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QK SIAD CONTR OFF,W6QK SIAD CONTR OFF,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM E&I OPS,W6QM E&I OPS,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM FT EUSTIS DOC,W6QM FT EUSTIS DOC,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM FT HAMILTON DOC,W6QM FT HAMILTON DOC,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM FT MONMOUTH DOC,W6QM FT MONMOUTH DOC,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC CTR-FT BRAGG,W6QM MICC CTR-FT BRAGG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC CTR-FT DIX (RC),W6QM MICC CTR-FT DIX (RC),37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC CTR-FT EUSTIS,W6QM MICC CTR-FT EUSTIS,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC CTR-FT KNOX,W6QM MICC CTR-FT KNOX,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC CTR-FT SAM HOUSTON,W6QM MICC CTR-FT SAM HOUSTON,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC CTR-YUMA PROV GRD,W6QM MICC CTR-YUMA PROV GRD,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC FT LEE,W6QM MICC FT LEE,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-ARCC NORTH,W6QM MICC-ARCC NORTH,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-CARLISLE BARRACKS,W6QM MICC-CARLISLE BARRACKS,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICCC-FT JACKSON (RC-S),W6QM MICCC-FT JACKSON (RC-S),37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-DUGWAY PROV GRD,W6QM MICC-DUGWAY PROV GRD,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FORT BUCHANAN (RC),W6QM MICC-FORT BUCHANAN (RC),37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT AP HILL,W6QM MICC-FT AP HILL,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT BELVOIR,W6QM MICC-FT BELVOIR,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT BENNING,W6QM MICC-FT BENNING,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT BLISS,W6QM MICC-FT BLISS,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT CAMPBELL,W6QM MICC-FT CAMPBELL,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT CARSON,W6QM MICC-FT CARSON,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT DIX (RC-E),W6QM MICC-FT DIX (RC-E),37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT DRUM,W6QM MICC-FT DRUM,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT GORDON,W6QM MICC-FT GORDON,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT HOOD,W6QM MICC-FT HOOD,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT HUNTER (RC-W),W6QM MICC-FT HUNTER (RC-W),37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT IRWIN,W6QM MICC-FT IRWIN,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT JACKSON,W6QM MICC-FT JACKSON,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT LEAVENWORTH,W6QM MICC-FT LEAVENWORTH,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT LEONARD WOOD,W6QM MICC-FT LEONARD WOOD,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT MEADE,W6QM MICC-FT MEADE,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT POLK,W6QM MICC-FT POLK,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT RILEY,W6QM MICC-FT RILEY,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT RUCKER,W6QM MICC-FT RUCKER,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT SILL,W6QM MICC-FT SILL,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-FT STEWART,W6QM MICC-FT STEWART,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-JB LEWIS-MC CHORD,W6QM MICC-JB LEWIS-MC CHORD,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-JB MYER-HENDERSON,W6QM MICC-JB MYER-HENDERSON,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-PRESIDIO (RC-W),W6QM MICC-PRESIDIO (RC-W),37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-WEST POINT,W6QM MICC-WEST POINT,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6QM MICC-WHITE SANDS,W6QM MICC-WHITE SANDS,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W6RN USA GEOSPATIAL CTR,W6RN USA GEOSPATIAL CTR,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7M0 USPFO ACTIVITY DE ARNG,W7M0 USPFO ACTIVITY DE ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7M1 USPFO ACTIVITY DC ARNG,W7M1 USPFO ACTIVITY DC ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7M2 USPFO ACTIVITY FL ARNG,W7M2 USPFO ACTIVITY FL ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7M3 USPFO ACTIVITY GA ARNG,W7M3 USPFO ACTIVITY GA ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7M4 USPFO ACTIVITY HI ARNG,W7M4 USPFO ACTIVITY HI ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7M5 USPFO ACTIVITY ID ARNG,W7M5 USPFO ACTIVITY ID ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7M6 USPFO ACTIVITY IL ARNG,W7M6 USPFO ACTIVITY IL ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7M7 USPFO ACTIVITY IN ARNG,W7M7 USPFO ACTIVITY IN ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7M8 USPFO ACTIVITY IA ARNG,W7M8 USPFO ACTIVITY IA ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7M9 USPFO ACTIVITY KS ARNG,W7M9 USPFO ACTIVITY KS ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7MT USPFO ACTIVITY AL ARNG,W7MT USPFO ACTIVITY AL ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7MU USPFO ACTIVITY AK ARNG,W7MU USPFO ACTIVITY AK ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7MV USPFO ACTIVITY AZ ARNG,W7MV USPFO ACTIVITY AZ ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7MW USPFO ACTIVITY AR ARNG,W7MW USPFO ACTIVITY AR ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7MX USPFO ACTIVITY CA ARNG,W7MX USPFO ACTIVITY CA ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7MY USPFO ACTIVITY CO ARNG,W7MY USPFO ACTIVITY CO ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7MZ USPFO ACTIVITY CT ARNG,W7MZ USPFO ACTIVITY CT ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7N0 USPFO ACTIVITY SD ARNG,W7N0 USPFO ACTIVITY SD ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7N1 USPFO ACTIVITY TN ARNG,W7N1 USPFO ACTIVITY TN ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7N2 USPFO ACTIVITY TX ARNG,W7N2 USPFO ACTIVITY TX ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7N3 USPFO ACTIVITY UT ARNG,W7N3 USPFO ACTIVITY UT ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7N4 USPFO ACTIVITY VT ARNG,W7N4 USPFO ACTIVITY VT ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7N5 USPFO ACTIVITY VA ARNG,W7N5 USPFO ACTIVITY VA ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7N6 USPFO ACTIVITY WA ARNG,W7N6 USPFO ACTIVITY WA ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7N7 USPFO ACTIVITY WV ARNG,W7N7 USPFO ACTIVITY WV ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7N8 USPFO ACTIVITY WI ARNG,W7N8 USPFO ACTIVITY WI ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7N9 USPFO ACTIVITY WY ARNG,W7N9 USPFO ACTIVITY WY ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NA USPFO ACTIVITY KY ARNG,W7NA USPFO ACTIVITY KY ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NB USPFO ACTIVITY LA ARNG,W7NB USPFO ACTIVITY LA ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NC USPFO ACTIVITY ME ARNG,W7NC USPFO ACTIVITY ME ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7ND USPFO ACTIVITY MD ARNG,W7ND USPFO ACTIVITY MD ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NE USPFO ACTIVITY MA ARNG,W7NE USPFO ACTIVITY MA ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NF USPFO ACTIVITY MI ARNG,W7NF USPFO ACTIVITY MI ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NG USPFO ACTIVITY MN ARNG,W7NG USPFO ACTIVITY MN ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NH MSARNG USPFO ACTIVITY,W7NH MSARNG USPFO ACTIVITY,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NJ USPFO ACTIVITY MO ARNG,W7NJ USPFO ACTIVITY MO ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NK USPFO ACTIVITY MT ARNG,W7NK USPFO ACTIVITY MT ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NL USPFO ACTIVITY NE ARNG,W7NL USPFO ACTIVITY NE ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NM USPFO ACTIVITY NV ARNG,W7NM USPFO ACTIVITY NV ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NN USPFO ACTIVITY NH ARNG,W7NN USPFO ACTIVITY NH ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NP USPFO ACTIVITY NJ ARNG,W7NP USPFO ACTIVITY NJ ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NQ USPFO ACTIVITY NM ARNG,W7NQ USPFO ACTIVITY NM ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NR USPFO ACTIVITY NY ARNG,W7NR USPFO ACTIVITY NY ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NS USPFO ACTIVITY NC ARNG,W7NS USPFO ACTIVITY NC ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NT USPFO ACTIVITY ND ARNG,W7NT USPFO ACTIVITY ND ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NU USPFO ACTIVITY OH ARNG,W7NU USPFO ACTIVITY OH ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NV USPFO ACTIVITY OK ARNG,W7NV USPFO ACTIVITY OK ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NW USPFO ACTIVITY OR ARNG,W7NW USPFO ACTIVITY OR ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NX USPFO ACTIVITY PA ARNG,W7NX USPFO ACTIVITY PA ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NY USPFO ACTIVITY RI ARNG,W7NY USPFO ACTIVITY RI ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7NZ USPFO ACTIVITY SC ARNG,W7NZ USPFO ACTIVITY SC ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7PA USPFO ACTIVITY PR ARNG,W7PA USPFO ACTIVITY PR ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7QP USPFO ACTIVITY GUAM ARNG,W7QP USPFO ACTIVITY GUAM ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,W7RQ USPFO ACTIVITY VI ARNG,W7RQ USPFO ACTIVITY VI ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WALTER REED ARMY MEDICAL CENTER,WALTER REED ARMY MEDICAL CENTER,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WALTER REED NATIONAL,WALTER REED NATIONAL,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WARNER ROBBINS ALC/LNK,WARNER ROBBINS ALC/LNK,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WARNER ROBINS AKC/LYK,WARNER ROBINS AKC/LYK,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WARNER ROBINS ALC/LBK,WARNER ROBINS ALC/LBK,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WARNER ROBINS ALC/LFK,WARNER ROBINS ALC/LFK,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WARNER ROBINS ALC/LJK,WARNER ROBINS ALC/LJK,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WARNER ROBINS ALC/LKK,WARNER ROBINS ALC/LKK,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WARNER ROBINS ALC/LUK,WARNER ROBINS ALC/LUK,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WARNER ROBINS ALC/LVK,WARNER ROBINS ALC/LVK,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WARNER ROBINS ALC/PK,WARNER ROBINS ALC/PK,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,"WARNER ROBINS, GA","WARNER ROBINS, GA",37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WATERVLIET ARSENAL,WATERVLIET ARSENAL,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WEAPONS SUPPORT FACILITY,WEAPONS SUPPORT FACILITY,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WIESBADEN CONTRACTING CENTER,WIESBADEN CONTRACTING CENTER,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WIESBADEN REGIONAL CONTRNG. CTR.,WIESBADEN REGIONAL CONTRNG. CTR.,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WILLIAM BEAUMONT ARMY MEDICAL,WILLIAM BEAUMONT ARMY MEDICAL,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WL/FIKA ADV PROG BRANCH,WL/FIKA ADV PROG BRANCH,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WR-ALC/LAK,WR-ALC/LAK,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WR-ALC/LEKA,WR-ALC/LEKA,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WR-ALC/LEKV,WR-ALC/LEKV,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WR-ALC/LHK,WR-ALC/LHK,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WR-ALC/LMKM,WR-ALC/LMKM,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WR-ALC/LRK,WR-ALC/LRK,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WR-ALC/LSK-AVIONICS,WR-ALC/LSK-AVIONICS,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WR-ALC/LSK-EW SYSTEMS,WR-ALC/LSK-EW SYSTEMS,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WR-ALC/LTKA,WR-ALC/LTKA,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WR-ALC/LTKB,WR-ALC/LTKB,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WR-ALC/LTKC,WR-ALC/LTKC,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WR-ALC/LXKA,WR-ALC/LXKA,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WR-ALC/LXKB,WR-ALC/LXKB,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WR-ALC/LXKC,WR-ALC/LXKC,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WR-ALC/PKF,WR-ALC/PKF,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WR-ALC/PKO,WR-ALC/PKO,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,WSMR,WSMR,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,XR W1C9 ARLINGTON NATL CEM,XR W1C9 ARLINGTON NATL CEM,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,XR W6A8 USA E COM AND COMM CONT,XR W6A8 USA E COM AND COMM CONT,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,XR W6BA ACA  NRCC,XR W6BA ACA  NRCC,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,XR W6BA ACA CORAOPOLIS,XR W6BA ACA CORAOPOLIS,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,XR W6BA ACA DEVENS SATELLITE,XR W6BA ACA DEVENS SATELLITE,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,XR W6BA ACA FORT TOTTEN,XR W6BA ACA FORT TOTTEN,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,XR W6BA ACA LOS ALAMITOS,XR W6BA ACA LOS ALAMITOS,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,XR W6BA ACA MINNEAPOLIS,XR W6BA ACA MINNEAPOLIS,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,XR W6BA ACA NORTH LITTLE ROCK,XR W6BA ACA NORTH LITTLE ROCK,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,XR W6BA ACA SEATTLE SATELLITE,XR W6BA ACA SEATTLE SATELLITE,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,XR W6BA ACA WICHITA SATELLITE,XR W6BA ACA WICHITA SATELLITE,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,XR W6BP ACA TUZIA,XR W6BP ACA TUZIA,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,XR W6BV ACA SAUDI ARABIA,XR W6BV ACA SAUDI ARABIA,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,XR W6EX GRD CENTRAL DISTRICT,XR W6EX GRD CENTRAL DISTRICT,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,XR W6EX USAED GULF REGION,XR W6EX USAED GULF REGION,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,XRAW7NT USPFO ACTIVITY ND ARNG,XRAW7NT USPFO ACTIVITY ND ARNG,37,red,#AA4643,,,,default grey,#554449,
ContractingOffice,UNSPECIFIED,UNSPECIFIED,99,red,#AA4643,,,,default grey,#554449,
,,,,,,,,,,,
Duration,"[0 months,~2 months)","[0 months,~2 months)",25,Blue,#0070C0,,,,default grey,#554449,
Duration,<=2 Months,<=2 Months,25,Blue,#0070C0,,,,default grey,#554449,
Duration,"[~2 months,~7 months)","[~2 months,~7 months)",24,Peach,#FAC090,,,,default grey,#554449,
Duration,>2-7 Months,>2-7 Months,24,Peach,#FAC090,,,,default grey,#554449,
Duration,<~1 year,<~1 year,23,teal,#4198AF,,,,default grey,#554449,
Duration,[~7 months-~1 year],[~7 months-~1 year],23,teal,#4198AF,,,,default grey,#554449,
Duration,>7-12 Months,>7-12 Months,23,teal,#4198AF,,,,default grey,#554449,
Duration,"(~1 year,~2 years]","(~1 year,~2 years]",22,Orange,#DB843D,,,,default grey,#554449,
Duration, >1-2 Years   , >1-2 Years   ,22,Orange,#DB843D,,,,default grey,#554449,
Duration,"(~2 year,~3 years]","(~2 year,~3 years]",21,Purpleblue,#93A9CF,,,,default grey,#554449,
Duration,"(~3 year,~4 years]","(~3 year,~4 years]",20,Purpleblue,#93A9CF,,,,default grey,#554449,
Duration,"(~4 year,~5 years]","(~4 year,~5 years]",19,Light Red,#D19392,,,,default grey,#554449,
Duration,"(~5 year,~6 years]","(~5 year,~6 years]",18,Light Red,#D19392,,,,default grey,#554449,
Duration,"(~6 year,~7 years]","(~6 year,~7 years]",17,Light Red,#D19392,,,,default grey,#554449,
Duration,"(~7 year,~8 years]","(~7 year,~8 years]",16,Light Red,#D19392,,,,default grey,#554449,
