ProjectID	ProjectName	ProjectPrettyName	ProjectAbbreviation	IsJointDevelopmentCaseStudy	CSISmodifiedDate	CSISmodifiedBy	IsPerformanceBasedLogistics	PlatformPortfolio	ObligatedAmount	MinOfFiscalYear	MaxOfFiscalYear	TopPlatformPortfolio	TopPlatformPortfolioObligatedAmount	TopParentID	TopParentIDObligatedAmount	Notes	IsUnknown	WasUncategorizedMissilesOrSpaceSystem	IsUninvestigated	IsRemotelyOperated	RANDID	IsParentProjectID	ParentProjectID	IDAID
2034	39A	NULL	39A	NULL	2019-04-13 12:31:49.5400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	Electronics, Comms, & Sensors	48248.0000	2015	2015	Electronics, Comms, & Sensors	48248.0000	RAYTHEON	48248.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2035	417	NULL	417	NULL	2019-04-13 13:20:10.9400000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Electronics, Comms, & Sensors	231134675.5864	2015	2018	Electronics, Comms, & Sensors	135721565.7583	FINMECCANICA	120906906.6563	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2036	420	NULL	420	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Aircraft	894669390.1882	2015	2018	Aircraft	492187362.2500	GENERAL ATOMICS	894582206.1350	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2037	421	NULL	421	NULL	2019-04-13 01:24:02.3266667	Automated stats update byGSanders@csis.org	NULL	Aircraft	1021570.9844	2015	2018	Aircraft	748631.0000	BOEING	748631.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2038	429	NULL	429	NULL	2019-04-13 13:20:10.9400000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Aircraft	16139517.5500	2015	2018	Aircraft	14914244.7500	LOCKHEED MARTIN	10000244.7500	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2039	433	NULL	433	NULL	2019-04-13 13:20:10.9400000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Aircraft	5205318.6218	2015	2018	Aircraft	3700137.7300	REDSTONE DEFENSE SYSTEMS	3199306.1914	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2040	437	NULL	437	NULL	2019-04-13 13:20:10.9400000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Aircraft	2356137365.4840	2012	2018	Aircraft	893566507.9300	BOEING	2218629607.9356	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2041	439	NULL	439	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Ordnance and Missiles	445772383.4600	2015	2018	Ordnance and Missiles	236411184.0000	RAYTHEON	434492855.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2042	442	NULL	442	NULL	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	NULL	891393279.5639	2015	2018	Ordnance and Missiles	347271886.6563	RAYTHEON	891393279.5639		1	NULL	0	NULL	NULL	NULL	NULL	NULL
2043	443	NULL	443	NULL	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	NULL	174884775.1015	2015	2018	Other R&D and Knowledge Based	54463272.9531	NORTHROP GRUMMAN	165977482.9531	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2044	466	NULL	466	NULL	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	NULL	953724546.8964	2015	2018	Land Vehicles	708325337.0000	BAE SYSTEMS	950884780.7339	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2045	469	NULL	469	NULL	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	NULL	252343.6210	2015	2015	Electronics, Comms, & Sensors	237943.6210	NULL	252343.6210	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2046	470	NULL	470	NULL	2019-04-13 13:20:10.9400000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Space Systems	58800590.1167	2015	2018	NULL	22705774.9483	Intelligent Software	50476792.3354		1	NULL	0	NULL	NULL	NULL	NULL	NULL
2047	474	NULL	474	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Aircraft	1217251869.9309	2015	2018	Aircraft	502709000.3931	LOCKHEED MARTIN	1215539205.4504	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2048	479	NULL	479	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Aircraft	873860.2302	2015	2018	Aircraft	881472.8000	NULL	873860.2302	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2049	483	NULL	483	NULL	2019-04-13 13:20:10.9400000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Electronics, Comms, & Sensors	3230932.7208	2015	2017	Electronics, Comms, & Sensors	3191100.7208	DYNAMIC SYSTEMS	3191100.7208	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2050	AAE	NULL	AAE	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Aircraft	373953.4800	2003	2013	Aircraft	499875.0000	CURTISS WRIGHT	373953.4800	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2052	AFN	NULL	AFN	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Aircraft	40144694.6000	2000	2018	Aircraft	15407476.0000	LOCKHEED MARTIN	39949545.6000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2053	AFV	NULL	AFV	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Aircraft	38969412.2344	2003	2008	Aircraft	43064907.0000	LOCKHEED MARTIN	38969412.2344	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2054	AHE	NULL	AHE	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Aircraft	5040398.8400	2000	2013	Aircraft	1788363.0000	NULL	2732178.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2055	AHJ	NULL	AHJ	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Aircraft	32350467.5200	2000	2015	Aircraft	22941666.0000	BOEING	22875497.5200	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2056	AIG	NULL	AIG	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Aircraft	61972380.8605	2003	2013	Aircraft	27716004.0000	BOEING	54028063.8605	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2057	APC	NULL	APC	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Aircraft	270428880.9055	2000	2015	Aircraft	129681869.0000	LOCKHEED MARTIN	155815477.9055	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2058	ATS	NULL	ATS	NULL	2019-04-13 13:20:10.9400000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Aircraft	332433805.2240	2000	2018	Aircraft	254640579.0000	BOEING	268248204.2496	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2059	AUJ	NULL	AUJ	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Aircraft	37426018.3728	2001	2013	Aircraft	12953944.0000	SAIC	16877846.5625	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2060	AVK	NULL	AVK	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Aircraft	32760749.6800	2000	2015	Aircraft	19726501.0000	BOEING	32760749.6800	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2061	BJL	NULL	BJL	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Aircraft	23009978.0660	2003	2016	Aircraft	12069706.0000	HONEYWELL	8183563.6228	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2062	BJM	NULL	BJM	NULL	2019-04-13 13:20:10.9400000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Aircraft	49158163.6250	2000	2018	Aircraft	34002121.0000	GENERAL ELECTRIC	49158163.6250	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2063	BJN	NULL	BJN	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Aircraft	1536839707.4500	2002	2013	Aircraft	745363296.0000	GENERAL ELECTRIC	1536839707.4500	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2064	BSJ	NULL	BSJ	NULL	2019-04-13 01:24:02.3266667	Automated stats update byGSanders@csis.org	NULL	Aircraft	603591657.6334	2000	2017	Aircraft	200260144.0000	KELLY AVIATION CENTER [Joint Venture Lockheed Martin/Rolls Royce]	577576855.8430	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2065	BSR	NULL	BSR	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Aircraft	76276779.4313	2001	2013	Aircraft	59091212.0000	UNITED TECH	75653779.4313	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2066	BTD	NULL	BTD	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Aircraft	222957205.0000	2002	2006	Aircraft	151391839.0000	KELLY AVIATION CENTER [Joint Venture Lockheed Martin/Rolls Royce]	222957205.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2067	CNN	NULL	CNN	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Space Systems	15180177.4502	2003	2010	Space Systems	15203862.0000	HONEYWELL	15180177.4502	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2068	CNR	NULL	CNR	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Ordnance and Missiles	15849145.0000	2002	2015	NULL	5888267.0000	DRS	17401602.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2069	CNS	NULL	CNS	NULL	2019-04-13 12:31:49.5400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	Other R&D and Knowledge Based	2101333.0000	2003	2012	NULL	2131333.0000	ORBITAL SCIENCES	2101333.0000		1	NULL	0	NULL	NULL	NULL	NULL	NULL
2070	CNU	NULL	CNU	NULL	2019-04-13 12:31:49.5400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	Ordnance and Missiles	2893514.6825	2002	2016	NULL	1663562.0000	CACI	1561428.6825		1	NULL	0	NULL	NULL	NULL	NULL	NULL
2071	CNY	NULL	CNY	NULL	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	NULL	24412304.9200	2000	2016	NULL	10000002.0000	RAYTHEON	20669211.9200		1	NULL	0	NULL	NULL	NULL	NULL	NULL
2072	CNZ	NULL	CNZ	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Ships & Submarines	226522053.2305	2000	2015	Ships & Submarines	138990434.0000	RAYTHEON	86269473.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2073	DAD	NULL	DAD	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Land Vehicles	11703774.9218	2001	2015	Land Vehicles	3809652.0000	ARMOR HOLDINGS [BAE]	11288194.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2074	DNC	NULL	DNC	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Land Vehicles	1478959.8796	2003	2017	Land Vehicles	342348.0000	BAE SYSTEMS	740706.6892	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2075	DPH	NULL	DPH	NULL	2019-04-13 12:31:49.5400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	Land Vehicles	17791.0000	2003	2013	Land Vehicles	33024.0000	DAIMLER	17791.0000		1	NULL	0	NULL	NULL	NULL	NULL	NULL
2076	EBA	NULL	EBA	NULL	2019-04-13 12:31:49.5400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	Ordnance and Missiles	25692759.0000	2000	2005	Ordnance and Missiles	14127413.0000	CANADIAN COMMERCIAL CORPORATION	25692759.0000		1	NULL	0	NULL	NULL	NULL	NULL	NULL
2077	EBJ	NULL	EBJ	NULL	2019-04-13 12:31:49.5400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	Ordnance and Missiles	337453844.2695	2000	2013	Ordnance and Missiles	93074196.0000	UNITED DEFENSE	194224982.0000		1	NULL	0	NULL	NULL	NULL	NULL	NULL
2078	EBU	NULL	EBU	NULL	2019-04-13 12:31:49.5400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	Ordnance and Missiles	247972.0000	2003	2012	Ordnance and Missiles	472877.0000	ATK	247972.0000		1	NULL	0	NULL	NULL	NULL	NULL	NULL
2079	EDK	NULL	EDK	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Land Vehicles	5329559.4100	2003	2015	Land Vehicles	3983859.0000	NULL	3272633.3750	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2080	FQG	NULL	FQG	NULL	2019-04-13 12:31:49.5400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	Ordnance and Missiles	428751495.8750	2000	2016	Ordnance and Missiles	93097948.0000	RAYTHEON	427855113.8750		1	NULL	0	NULL	NULL	NULL	NULL	NULL
2081	GAE	NULL	GAE	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	2303657.0000	2000	2013	Electronics, Comms, & Sensors	2156604.0000	NORTHROP GRUMMAN	2303657.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2082	GAV	NULL	GAV	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	3169064.0000	2003	2013	Electronics, Comms, & Sensors	2496759.0000	RAYTHEON	3169064.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2083	GCH	NULL	GCH	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	40335629.0100	2002	2015	Electronics, Comms, & Sensors	15942556.0000	ITEL SOLUTIONS	37513439.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2084	GFD	NULL	GFD	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	1444511.8700	2003	2013	Electronics, Comms, & Sensors	660341.0000	NULL	1444511.8700	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2085	GHI	NULL	GHI	NULL	2019-04-13 13:20:10.9400000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Electronics, Comms, & Sensors	3050448.8102	2002	2017	Electronics, Comms, & Sensors	1810142.0000	RAYTHEON	3050448.8102	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2086	GHT	NULL	GHT	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	43461044.3203	2000	2015	Electronics, Comms, & Sensors	26186173.0000	NULL	39168890.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2087	GHY	NULL	GHY	NULL	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	NULL	150916794.3437	2000	2015	Electronics, Comms, & Sensors	33698323.0000	BOEING	150916794.3437	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2088	GIH	NULL	GIH	NULL	2019-04-13 01:24:02.3266667	Automated stats update byGSanders@csis.org	NULL	Electronics, Comms, & Sensors	120180.0000	2003	2017	Electronics, Comms, & Sensors	251425.0000	API TECHNOLOGIES	120180.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2089	GIL	NULL	GIL	NULL	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	NULL	5237193.0301	2003	2013	Electronics, Comms, & Sensors	3849514.0000	NORTHROP GRUMMAN	5237193.0301		1	NULL	0	NULL	NULL	NULL	NULL	NULL
2090	GNF	NULL	GNF	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	18114350.2500	2003	2012	Electronics, Comms, & Sensors	9400000.0000	FINMECCANICA	18114350.2500	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2091	GNL	NULL	GNL	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	158032269.4261	2000	2013	Electronics, Comms, & Sensors	36552704.0000	NORTHROP GRUMMAN	158032269.4261	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2092	GNP	NULL	GNP	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Electronics, Comms, & Sensors	1098558.0000	2000	2016	Electronics, Comms, & Sensors	586949.0000	CUBIC	526570.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2093	GNW	NULL	GNW	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	1960074.0000	2003	2015	Electronics, Comms, & Sensors	980037.0000	NULL	1960074.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2094	GSS	NULL	GSS	NULL	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	NULL	14102833.8900	2002	2012	Ships & Submarines	6397748.0000	EDO ACQUISITION II	14221880.8900	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2095	GTP	NULL	GTP	NULL	2019-04-13 13:20:10.9400000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Electronics, Comms, & Sensors	21059223.5937	2002	2018	Electronics, Comms, & Sensors	9228119.0000	L3 COMMUNICATIONS	21059223.5937	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2096	GYZ	NULL	GYZ	NULL	2019-04-13 13:20:10.9400000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Other R&D and Knowledge Based	790036.8008	2002	2014	NULL	242567.0000	NULL	614817.8008		1	NULL	0	NULL	NULL	NULL	NULL	NULL
2097	IAA	NULL	IAA	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Electronics, Comms, & Sensors	3878568.0000	2003	2003	Electronics, Comms, & Sensors	3878568.0000	ROCKWELL COLLINS	3878568.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2098	M89	NULL	M89	NULL	2019-04-13 13:20:10.9400000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Electronics, Comms, & Sensors	75244183.6689	2015	2018	Electronics, Comms, & Sensors	24091780.7937	CACI	71695632.5889	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2099	N40	NULL	N40	NULL	2019-04-13 01:24:02.3266667	Automated stats update byGSanders@csis.org	NULL	Electronics, Comms, & Sensors	30383098.7200	2015	2017	Electronics, Comms, & Sensors	25983098.7200	IN Q TEL	25389011.2600	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2100	N78	NULL	N78	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Electronics, Comms, & Sensors	574761.3600	2015	2018	Electronics, Comms, & Sensors	475000.0000	NULL	574761.3600	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2101	N87	NULL	N87	NULL	2019-04-13 13:20:10.9400000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Electronics, Comms, & Sensors	5660653.2382	2015	2018	Electronics, Comms, & Sensors	5299364.5938	NULL	5660653.2382	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2102	N88	NULL	N88	NULL	2019-04-13 01:24:02.3266667	Automated stats update byGSanders@csis.org	NULL	Electronics, Comms, & Sensors	435863.3730	2015	2017	Electronics, Comms, & Sensors	242216.2734	NULL	203030.3750	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2103	SCH	NULL	SCH	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Ships & Submarines	16660995.0000	2000	2003	Ships & Submarines	9121655.0000	CMI INDUSTRIES	16660995.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2104	SEB	NULL	SEB	NULL	2019-04-13 12:31:49.5400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	Ships & Submarines	270864503.0000	2003	2016	Ships & Submarines	159850715.0000	TEXTRON	270864503.0000		1	NULL	0	NULL	NULL	NULL	NULL	NULL
2105	SEJ	NULL	SEJ	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Ships & Submarines	235743798.0000	2000	2010	Ships & Submarines	76151429.0000	SOUTHWEST MARINE	236179554.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2106	SEP	NULL	SEP	NULL	2017-04-14 21:48:24.6900000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Ships & Submarines	-228395.0000	2000	2015	Ships & Submarines	325400.0000	NULL	NULL	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2107	SFF	NULL	SFF	NULL	2019-04-13 12:31:49.5400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	Ships & Submarines	3362209.7100	2003	2013	Ships & Submarines	1361000.0000	NULL	3362209.7100	Special Frontier Force?	1	NULL	0	NULL	NULL	NULL	NULL	NULL
2108	SHC	NULL	SHC	NULL	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NULL	Ships & Submarines	149200.0000	2002	2015	Ships & Submarines	149200.0000	GENERAL DYNAMICS	149200.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2109	SKM	NULL	SKM	NULL	2019-04-13 12:31:49.5400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	Ships & Submarines	15550787.4000	2002	2013	Ships & Submarines	5959538.0000	OCEANEERING INTERNATIONAL	15550787.4000		1	NULL	0	NULL	NULL	NULL	NULL	NULL
2110	SLJ	NULL	SLJ	NULL	2019-04-13 12:31:49.5400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NULL	Ships & Submarines	30824706.0000	2002	2012	Ships & Submarines	9571927.0000	GENERAL DYNAMICS	30824706.0000		1	NULL	0	NULL	NULL	NULL	NULL	NULL
2112	SINCGARS 	SINCGARS 	233	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Electronics, Comms, & Sensors	5313943887.3496	1991	2018	Electronics, Comms, & Sensors	889381849.8125	ITT	4030192351.9106	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2114	SATELLITE COMMUNICATIONS	SATELLITE COMMUNICATIONS	GVE	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Space Systems	1258690543.7336	1990	2016	Space Systems	130090808.0000	NULL	514951252.0000	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL
2115	OTHER ENVIRONMENTAL PROGR	OTHER ENVIRONMENTAL PROGRAMS 	ZOP	NULL	2019-08-21 13:58:31.0000000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Facilities and Construction	20568410837.3476	1995	2018	Facilities and Construction	1585098343.0000	NULL	7988749266.3955	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2144	SSC	SSC	303	NULL	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Ships & Submarines	455907.2000	2016	2017	Ships & Submarines	452449.2000	ROCKWELL COLLINS	452010.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
2145	B-2 DMS-M	B-2 DMS-M	431	NULL	2019-04-13 13:20:10.9400000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NULL	Aircraft	122589418.0000	2016	2018	Aircraft	122458368.0000	NORTHROP GRUMMAN	122518368.0000	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL
