ProjectID	ProjectName	ProjectPrettyName	ProjectAbbreviation	IsJointDevelopmentCaseStudy	CSISmodifiedDate	CSISmodifiedBy	IsPerformanceBasedLogistics	PlatformPortfolio	ObligatedAmount	MinOfFiscalYear	MaxOfFiscalYear	TopPlatformPortfolio	TopPlatformPortfolioObligatedAmount	TopParentID	TopParentIDObligatedAmount	Notes	IsUnknown	WasUncategorizedMissilesOrSpaceSystem	IsUninvestigated	IsRemotelyOperated	RANDID	IsParentProjectID	ParentProjectID	IDAID	IsUnidentified
1620	AN/ALQ-26 PAVE TACK	AN/ALQ-26 PAVE TACK	3GAV	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	7495382	1990	1994	Electronics, Comms, & Sensors	5395000.0000	RAYTHEON	4331000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1621	AN/ALE-40 COUNTERMEASURES	AN/ALE-40 COUNTERMEASURES	3GAW	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	122920631.6162	1990	2011	Electronics, Comms, & Sensors	29671000.0000	TRACOR	72108512	NA	0	NA	1	NA	NA	NA	NA	NA	0
1622	AN/ALQ-125 TEREC	AN/ALQ-125 TEREC	3GAX	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	2379262	1990	1998	Electronics, Comms, & Sensors	2089000.0000	LITTON [NORTHROP GRUMMAN]	1465262	NA	0	NA	1	NA	NA	NA	NA	NA	0
1623	AN/ALQ-153 TAIL WARNING S	AN/ALQ-153 TAIL WARNING SYSTM	3GAY	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	2777731	1990	1999	Electronics, Comms, & Sensors	981000.0000	WESTINGHOUSE	1244000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1624	AN/ALQ-101 ECM	AN/ALQ-101 ECM	3GBH	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	17845	1990	2000	Electronics, Comms, & Sensors	188448.0000	NA	342845	NA	0	NA	1	NA	NA	NA	NA	NA	0
1625	WINDJAMMER	WINDJAMMER	3GBI	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	10694874	1991	1996	Electronics, Comms, & Sensors	6144000.0000	TRW [NORTHROP GRUMMAN]	7542874	NA	0	NA	1	NA	NA	NA	NA	NA	0
1626	HAVE QUICK	HAVE QUICK	3GBJ	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	182000	1990	1990	Electronics, Comms, & Sensors	182000.0000	BOEING	182000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1627	LANTIRN	LANTIRN	3GBN	NA	2019-04-13 13:20:10.9400000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	431582498.1016	1990	2017	Electronics, Comms, & Sensors	152994000.0000	MARTIN MARIETTA	164587425	NA	0	NA	1	NA	NA	NA	NA	NA	0
1628	SPADOC	SPADOC	3GBQ	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	246613726	1990	1998	Electronics, Comms, & Sensors	61085000.0000	LORAL SPACE	153546714	NA	0	NA	1	NA	NA	NA	NA	NA	0
1629	PEACE HAWK	PEACE HAWK	3GBT	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	118417146	1990	2003	Electronics, Comms, & Sensors	54421000.0000	ROCKWELL	66671547	NA	0	NA	1	NA	NA	NA	NA	NA	0
1630	PEACE QUIET	PEACE QUIET	3GBU	NA	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NA	NA	148720	1991	1997	Other R&D and Knowledge Based	107420.0000	ROCKWELL	148720	NA	0	NA	1	NA	NA	NA	NA	NA	0
1631	PEACE SHIELD PROGRAM	PEACE SHIELD PROGRAM	3GBV	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	2036257105	1991	2003	Electronics, Comms, & Sensors	877123000.0000	GENERAL MOTORS	1393449154	NA	0	NA	1	NA	NA	NA	NA	NA	0
1632	COMBAT GRANDE	COMBAT GRANDE	3GBZ	NA	2017-06-23 10:33:36.2600000	CSIS\GSanders	NA	Aircraft	-32833	1992	1992	Aircraft	-32833.0000	GENERAL MOTORS	-32833	NA	0	NA	0	NA	NA	NA	NA	NA	0
1633	DMMIS	DMMIS	3GCA	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	11758691	1991	1997	Electronics, Comms, & Sensors	6634000.0000	BOEING	9676315	NA	0	NA	1	NA	NA	NA	NA	NA	0
1634	MACC2IPS	MACC2IPS	3GCB	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	2499000	1991	1991	Electronics, Comms, & Sensors	2499000.0000	NA	2541000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1635	RDB	RDB	3GCC	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	137471771	1991	1998	Electronics, Comms, & Sensors	83633580.0000	BDM INTERNATIONAL [NORTHROP GRUMMAN]	96630915	NA	0	NA	1	NA	NA	NA	NA	NA	0
1636	CDMS	CDMS	3GCD	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	811000	1991	1991	Electronics, Comms, & Sensors	811000.0000	NA	811000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1639	AN/FSC-78	AN/FSC-78	3GDB	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	1893761	1990	1998	Electronics, Comms, & Sensors	1823000.0000	NA	1792343	NA	0	NA	1	NA	NA	NA	NA	NA	0
1640	M-X CMD CTRL & COMM SYS	M-X CMD CTRL & COMM SYS	3GDC	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	-602658	1990	1993	Electronics, Comms, & Sensors	486762.0000	NA	414342	NA	0	NA	1	NA	NA	NA	NA	NA	0
1641	DSCS-3 DEF STAT COMM SYS	DSCS-3 DEF STAT COMM SYS	3GDE	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Space Systems	563523283	1990	2003	NA	84464675.0000	GENERAL ELECTRIC	292241650	NA	0	NA	1	NA	NA	NA	NA	NA	0
1642	OPTION GRND COMM NETWORK	OPTION GRND COMM NETWORK	3GDF	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	80734145	1990	2003	Electronics, Comms, & Sensors	20381709.0000	NA	34158112	NA	0	NA	1	NA	NA	NA	NA	NA	0
1643	JOINT TACTCL INF DSPLY SY	JOINT TACTCL INF DSPLY SYS ASI	3GDH	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	21484663	1990	2003	Electronics, Comms, & Sensors	3871959.0000	NA	8305733	NA	0	NA	1	NA	NA	NA	NA	NA	0
1644	AHTSQ-111(Z)	AHTSQ-111(Z)	3GDI	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	436000	1990	1991	Electronics, Comms, & Sensors	1879000.0000	MARTIN MARIETTA	386000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1645	ESS-DIGIT EURO BACK COMMU	ESS-DIGIT EURO BACK COMMUN SYS	3GDK	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	1283991	1990	1993	Electronics, Comms, & Sensors	740000.0000	NA	1283991	NA	0	NA	1	NA	NA	NA	NA	NA	0
1646	JOINT TAC INFO DIST SYS/T	JOINT TAC INFO DIST SYS/TERM P	3GDL	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	1096855904	1990	2003	Electronics, Comms, & Sensors	188842458.0000	GENERAL ELECTRIC	528528516	NA	0	NA	1	NA	NA	NA	NA	NA	0
1647	GWEN	GWEN	3GDQ	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	261000	1990	1990	Electronics, Comms, & Sensors	261000.0000	GENERAL ELECTRIC	261000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1649	CHEYENNE MOUNTAIN UPGRADE	CHEYENNE MOUNTAIN UPGRADE	3GFF	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	123157807	1991	2000	Electronics, Comms, & Sensors	40342670.0000	E SYSTEMS	66577284	NA	0	NA	1	NA	NA	NA	NA	NA	0
1650	AN/UGC-141	AN/UGC-141	3GFJ	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	246260	1991	1992	Electronics, Comms, & Sensors	212000.0000	ROCKWELL	171260	NA	0	NA	1	NA	NA	NA	NA	NA	0
1652	AN/ASD-1 ARBNE ELECT SUB-	AN/ASD-1 ARBNE ELECT SUB-SYS	3GMA	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	4609700	1991	1999	Electronics, Comms, & Sensors	4086000.0000	ROCKWELL	4460022	NA	0	NA	1	NA	NA	NA	NA	NA	0
1653	AN/FPS-108 PHASED ARRAY R	AN/FPS-108 PHASED ARRAY RADAR	3GMB	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Missile Defense	7407279	1990	2003	Missile Defense	2851719.0000	ARINC [Carlyle Group]	3308719	NA	0	NA	1	NA	NA	NA	NA	NA	0
1654	AN/ALR-56 WARNING RECVR	AN/ALR-56 WARNING RECVR	3GMC	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	642213850.7305	1990	2011	Electronics, Comms, & Sensors	105424834.0000	LORAL SPACE	458440318	NA	0	NA	1	NA	NA	NA	NA	NA	0
1655	AN/MPS-T1 RADAR CONTROL V	AN/MPS-T1 RADAR CONTROL VAN	3GMD	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Missile Defense	2931120	1990	2003	Missile Defense	1865509.0000	LOCKHEED MARTIN	2050334	NA	0	NA	1	NA	NA	NA	NA	NA	0
1656	AN/APR-38	AN/APR-38	3GME	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	12984394	1990	2003	Electronics, Comms, & Sensors	7742678.0000	NA	13074304	NA	0	NA	1	NA	NA	NA	NA	NA	0
1657	AN/MES-T1 RADAR SETS	AN/MES-T1 RADAR SETS	3GMF	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Missile Defense	41000	1990	1990	Missile Defense	41000.0000	NA	41000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1659	AN/APS-107	AN/APS-107	3GMK	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	-320000	1992	1992	Electronics, Comms, & Sensors	-320000.0000	GENERAL MOTORS	-320000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1660	AN/APQ-113 ATTACK	AN/APQ-113 ATTACK	3GMN	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	3128868	1990	1995	Electronics, Comms, & Sensors	1744000.0000	NA	3128868	NA	0	NA	1	NA	NA	NA	NA	NA	0
1661	AN/APQ-114 ATTACK	AN/APQ-114 ATTACK	3GMP	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	72000	1991	1991	Electronics, Comms, & Sensors	72000.0000	NA	72000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1662	ARN-118 TACAN	ARN-118 TACAN	3GMQ	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	36703402	1990	1999	Electronics, Comms, & Sensors	26694000.0000	ROCKWELL	27509679	NA	0	NA	1	NA	NA	NA	NA	NA	0
1663	ARN-127 VOR/ILS	ARN-127 VOR/ILS	3GMS	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	3393000	1991	1991	Electronics, Comms, & Sensors	3393000.0000	INFOTEC DEVELOPMENT	3393000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1664	AN/APN-147 DOPPLER	AN/APN-147 DOPPLER	3GMT	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	3635969	1991	1994	Electronics, Comms, & Sensors	1671881.0000	ROCKWELL	3108878	NA	0	NA	1	NA	NA	NA	NA	NA	0
1665	AN/APN-153 DOPPLER	AN/APN-153 DOPPLER	3GMU	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	84086	1990	1994	Electronics, Comms, & Sensors	118000.0000	NA	84086	NA	0	NA	1	NA	NA	NA	NA	NA	0
1666	AN/APN-159 BOMB NAV & FR	AN/APN-159 BOMB NAV & FR CTRL	3GMW	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	1418090	1992	2001	Electronics, Comms, & Sensors	624540.0000	NA	949538	NA	0	NA	1	NA	NA	NA	NA	NA	0
1667	AN/APN-169 STATION KEEPIN	AN/APN-169 STATION KEEPING	3GMX	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	44231196	1990	2003	Electronics, Comms, & Sensors	12031841.0000	NA	29453166	NA	0	NA	1	NA	NA	NA	NA	NA	0
1668	AN/APN-175 DOPPLER	AN/APN-175 DOPPLER	3GMY	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	9888025	1992	1997	Electronics, Comms, & Sensors	9768589.0000	UNISYS	9660691	NA	0	NA	1	NA	NA	NA	NA	NA	0
1669	AN/APA-74	AN/APA-74	3GNB	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	-47441	1992	1992	Electronics, Comms, & Sensors	-47441.0000	BOEING	-47441	NA	0	NA	1	NA	NA	NA	NA	NA	0
1670	AN/APA-92	AN/APA-92	3GNC	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	128400	1990	1992	Electronics, Comms, & Sensors	69000.0000	NA	128400	NA	0	NA	1	NA	NA	NA	NA	NA	0
1671	AN/APQ-119	AN/APQ-119	3GNE	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	112000	1991	1991	Electronics, Comms, & Sensors	112000.0000	LORAL SPACE	112000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1672	AN/GPS-6	AN/GPS-6	3GNG	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Missile Defense	11522494	1991	1998	Missile Defense	3812500.0000	NA	4676343	NA	0	NA	1	NA	NA	NA	NA	NA	0
1673	AWADS FOR C-130	AWADS FOR C-130	3GNH	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	2907225	1990	1999	Electronics, Comms, & Sensors	1813027.0000	SAIC	1813027		0	NA	0	NA	NA	NA	716	NA	0
1674	AN/APN-59 WEATHER RADAR	AN/APN-59 WEATHER RADAR	3GNJ	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Missile Defense	3641560	1991	2003	Missile Defense	1271344.0000	NA	3178809	NA	0	NA	1	NA	NA	NA	NA	NA	0
1675	AN/APQ-161	AN/APQ-161	3GNN	NA	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NA	NA	765598	1990	1995	Other R&D and Knowledge Based	326000.0000	SAIC	426000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1676	AN/FSD JOINT STARS	AN/FSD JOINT STARS	3GNP	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	6487174641.7977	1990	2011	Electronics, Comms, & Sensors	1112760057.0000	NORTHROP GRUMMAN	4064609381.7977	NA	0	NA	1	NA	NA	NA	NA	NA	0
1677	AN/ALR-69	AN/ALR-69	3GNQ	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	113954901.23	1990	2008	Electronics, Comms, & Sensors	27765000.0000	NA	67284249	NA	0	NA	1	NA	NA	NA	NA	NA	0
1678	AN/APQ-102 RADAR SYS	AN/APQ-102 RADAR SYS	3GNR	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Missile Defense	51237	1992	1992	Missile Defense	51237.0000	NA	51237	NA	0	NA	1	NA	NA	NA	NA	NA	0
1679	AN/APN-218 DOPPLER	AN/APN-218 DOPPLER	3GNS	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	525153	1991	1995	Electronics, Comms, & Sensors	1247368.0000	NA	525153	NA	0	NA	1	NA	NA	NA	NA	NA	0
1680	AN/APN-221 DOPPLER	AN/APN-221 DOPPLER	3GNT	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	3973875	1993	2002	Electronics, Comms, & Sensors	2996089.0000	NA	3889628	NA	0	NA	1	NA	NA	NA	NA	NA	0
1681	IMPROVED RADAR SIMULATOR	IMPROVED RADAR SIMULATOR	3GNV	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Missile Defense	366142	1990	2002	Missile Defense	485750.0000	NA	435176	NA	0	NA	1	NA	NA	NA	NA	NA	0
1682	AN/FPS-117 RADAR SEEK IGL	AN/FPS-117 RADAR SEEK IGLOO	3GNW	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Missile Defense	142101964	1990	2010	Missile Defense	31839968.0000	LOCKHEED MARTIN	59070813	NA	0	NA	1	NA	NA	NA	NA	NA	0
1683	ESGN TEST EQUIP	ESGN TEST EQUIP	3GNX	NA	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NA	NA	458290	1991	1994	Aircraft	276035.0000	UNISYS	324808	NA	0	NA	1	NA	NA	NA	NA	NA	0
1684	PAVEPAWS	PAVEPAWS	3GNY	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	117547916	1990	2000	Electronics, Comms, & Sensors	31423670.0000	RAYTHEON	80131920	NA	0	NA	1	NA	NA	NA	NA	NA	0
1685	AN/ARC-34	AN/ARC-34	3GPA	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	-138000	1990	1990	Electronics, Comms, & Sensors	-138000.0000	NA	-138000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1686	AN/ARC-88	AN/ARC-88	3GPD	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Other R&D and Knowledge Based	911000	1991	1991	Other R&D and Knowledge Based	911000.0000	NA	911000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1687	AN/TRU-6 TRANSMITTER	AN/TRU-6 TRANSMITTER	3GPE	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	2e+05	1990	1990	Electronics, Comms, & Sensors	200000.0000	EATON	2e+05	NA	0	NA	1	NA	NA	NA	NA	NA	0
1688	AN/TSC-60	AN/TSC-60	3GPF	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	10567000	1990	1991	Electronics, Comms, & Sensors	8206000.0000	ROCKWELL	10567000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1689	AN/GRC-171	AN/GRC-171	3GPG	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	26290520	1990	2003	Electronics, Comms, & Sensors	14792705.0000	ROCKWELL COLLINS	14792705	NA	0	NA	1	NA	NA	NA	NA	NA	0
1690	AN/ARN-92 LORAN D	AN/ARN-92 LORAN D	3GPH	NA	2016-04-25 21:22:55.1570000	CSIS\GSanders	NA	Electronics, Comms, & Sensors	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1	NA	NA	NA	NA	NA	0
1691	AN/TRC-170 RADIO	AN/TRC-170 RADIO	3GPJ	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	258422607	1990	2003	Electronics, Comms, & Sensors	155202000.0000	RAYTHEON	187066569	NA	0	NA	1	NA	NA	NA	NA	NA	0
1692	AN/GRT-21/22	AN/GRT-21/22	3GPL	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	1259502	1992	1995	Electronics, Comms, & Sensors	1167189.0000	ITT	1167189	NA	0	NA	1	NA	NA	NA	NA	NA	0
1693	AN/ARC-143 RADIO SET	AN/ARC-143 RADIO SET	3GPM	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	-36000	1990	1990	Electronics, Comms, & Sensors	-36000.0000	SEMCOR	-36000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1694	AN/PRC-90 RADIO	AN/PRC-90 RADIO	3GPN	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	16874764	1991	2001	Electronics, Comms, & Sensors	15711417.0000	NORTHROP GRUMMAN	11119863	NA	0	NA	1	NA	NA	NA	NA	NA	0
1695	AN/ARC-186 RADIO	AN/ARC-186 RADIO	3GPR	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	35514165	1990	2003	Electronics, Comms, & Sensors	12562803.0000	ROCKWELL	33803714	NA	0	NA	1	NA	NA	NA	NA	NA	0
1696	AN/GRC-212	AN/GRC-212	3GPU	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	9836228	1991	2001	Electronics, Comms, & Sensors	4014432.0000	NA	8848182	NA	0	NA	1	NA	NA	NA	NA	NA	0
1697	AN/TRC-97A	AN/TRC-97A	3GPV	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	373764	1990	1993	Electronics, Comms, & Sensors	425000.0000	NA	373764	NA	0	NA	1	NA	NA	NA	NA	NA	0
1698	AN/GRC-206	AN/GRC-206	3GPW	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	3825788	1991	2003	Electronics, Comms, & Sensors	1310902.0000	PHILLIPS	1345350	NA	0	NA	1	NA	NA	NA	NA	NA	0
1699	AN/UXC-4	AN/UXC-4	3GPX	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	389800	1990	1994	Electronics, Comms, & Sensors	333000.0000	LITTON [NORTHROP GRUMMAN]	333000	NA	0	NA	1	NA	NA	NA	NA	NA	0
1700	AN/ARC-164 (V)	AN/ARC-164 (V)	3GPY	NA	2019-08-21 05:54:23.5300000	Automated from obligated amounts and standardizedname by GSanders@csis.org	NA	Electronics, Comms, & Sensors	18836917	1991	2003	Electronics, Comms, & Sensors	7551308.0000	NA	15892438	NA	0	NA	1	NA	NA	NA	NA	NA	0
1701	AN/AXQ-16 COCKPIT TV SENS	AN/AXQ-16 COCKPIT TV SENSOR	3GQC	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	13709684	1991	1998	Electronics, Comms, & Sensors	4957157.0000	LORAL SPACE	12737891	NA	0	NA	1	NA	NA	NA	NA	NA	0
1702	AN/TPS-43	AN/TPS-43	3GQF	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	4051481	1991	2003	Electronics, Comms, & Sensors	1224601.0000	NA	1386009	NA	0	NA	1	NA	NA	NA	NA	NA	0
1703	OTH-B	OTH-B	3GQM	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	808534	1992	1992	Electronics, Comms, & Sensors	808534.0000	ARINC [Carlyle Group]	808534	NA	0	NA	1	NA	NA	NA	NA	NA	0
1704	AN/FPQ-16	AN/FPQ-16	3GQN	NA	2019-08-21 01:37:02.2400000	Automated Uncontroversial Platform Portfolio update byGSanders@csis.org	NA	NA	45849419	1991	2003	NA	6863993.0000	LITTON [NORTHROP GRUMMAN]	14862131	NA	0	NA	1	NA	NA	NA	NA	NA	0
1705	MOTIF	MOTIF	3GQP	NA	2017-04-14 22:45:53.6400000	Automated from obligated amounts and standardizedname by CSIS\GSanders	NA	Electronics, Comms, & Sensors	57401813	1991	2000	Electronics, Comms, & Sensors	8113021.0000	BOEING	24826116	NA	0	NA	1	NA	NA	NA	NA	NA	0
