vendorcountrycode	MaxOfNewFKrecipient_country_name	unmatched_name_count	PKCountry3LetterCode	SKCountry3LetterCodeText	any_name_match	PrimaryKeyTable	SecondaryKeyTable
ABW	ARUBA	1	ABW	ARUBA [NETHERLANDS]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
AIA	ANGUILLA	1	AIA	ANGUILLA [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
ATA	ANTARCTICA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
BHS	BAHAMAS, THE	2	BHS	BAHAMAS,THE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
BMU	BERMUDA	1	BMU	BERMUDA [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CAF	CENTRAL AFRICAN REPUBLIC	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CIV	COTE D'IVOIRE	1	CIV	COTE DIVOIRE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
COD	CONGO (KINSHASA)	1	COD	CONGO,DEMOCRATIC REPUBLIC OF THE (KINSHASA)	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
COG	CONGO (BRAZZAVILLE)	1	COG	CONGO,REPUBLIC OF THE (BRAZZAVILLE)	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CPV	CABO VERDE	1	CPV	CAPE VERDE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CUB	CUBA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CUW	CURACAO	1	CUW	Curaçao	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
CYM	CAYMAN ISLANDS	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
ERI	ERITREA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
FLK	FALKLAND ISLANDS (ISLAS MALVINAS)	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GBR	UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN	1	GBR	UNITED KINGDOM	1	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GIB	GIBRALTAR	1	GIB	GIBRALTAR [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GMB	GAMBIA, THE	2	GMB	GAMBIA,THE	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GNQ	EQUATORIAL GUINEA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
GRL	GREENLAND	1	GRL	GREENLAND [DENMARK]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
IMN	ISLE OF MAN	1	IMN	MAN,ISLE OF	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
IRN	IRAN	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
KIR	KIRIBATI	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
KOR	KOREA, SOUTH	2	KOR	SOUTH KOREA	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
LBY	LIBYA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
LCA	SAINT LUCIA	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MAC	MACAU	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MCO	MONACO	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MMR	BURMA	1	MMR	BURMA (MYANMAR)	1	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
MSR	MONTSERRAT	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
NCL	NEW CALEDONIA	1	NCL	NEW CALEDONIA [FRANCE]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
RUS	RUSSIAN FEDERATION	1	RUS	RUSSIA	1	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SPM	SAINT PIERRE AND MIQUELON	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SSD	SOUTH SUDAN	1	SSD	REPUBLIC OF SOUTH SUDAN	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
SUR	SURINAME	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TCA	TURKS AND CAICOS ISLANDS	1	TCA	TURKS AND CAICOS ISLANDS [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TKL	TOKELAU	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TKM	TURKMENISTAN	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TUV	TUVALU	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
TWN	TAIWAN, PROVINCE OF CHINA	1	TWN	Taiwan	1	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
USA	UNITED STATES OF AMERICA	1	USA	UNITED STATES	1	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
VCT	SAINT VINCENT AND THE GRENADINES	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
VGB	VIRGIN ISLANDS, BRITISH	2	VGB	BRITISH VIRGIN ISLANDS [UNITED KINGDOM]	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode
ZZZ	NONDISTRIBUTED	1	NULL	NULL	0	FPDSTypeTable.vendorcountrycode	FPDSTypeTable.Country3LetterCode



Warning: Null value is eliminated by an aggregate or other SET operation.
systemequipmentcode	MaxOfNewFKdod_acquisition_program_description	unmatched_name_count	PKAgencyIDtext	any_name_match	PrimaryKeyTable
W91ELY	0237 OD CO     PLT B4 ELEC EQ	1	0237 OD CO     PLT B ELEC EQ M	0	Office.ContractingOfficeCode
W91EME	W73G 0080 RGT 8TH BN IT	1	XR W73G 0080 RGT 8TH BN IT	0	Office.ContractingOfficeCode
W91EMG	W73K 3D BRIGADE 104TH TRNG DIV	1	W73K 0080 DV (IT) 6 BDE PD SCH	0	Office.ContractingOfficeCode
W91EMH	10TH BATTALION 80TH REGIMENT	1	W73N 0080 RGT 10TH BN C&GS	1	Office.ContractingOfficeCode
W91EMQ	W6WF HQ 7TH INF DIV 702 BSB IN	1	0001 AR SQ  02 SQ  REAR DET	0	Office.ContractingOfficeCode
W91EMV	W6WF HQ 7TH INF DIV 2-1 HHT IN	1	NULL	0	Office.ContractingOfficeCode
W91EMZ	W6WF HQ 7TH INF DIV 2-1 HHT IN	1	0001 AR SQ  02 HHT REAR DET	0	Office.ContractingOfficeCode
W91EN1	0005 SF HHC    JSOTF 05 S1 SEC	1	0005 SF GRP    JSOTF 05 S1 SEC	0	Office.ContractingOfficeCode
W91ENX	0412 CS BN      CO B FLE ASB	1	0018 IN HHC    18TH INREG2D A	0	Office.ContractingOfficeCode
W91EP0	0412 CS BN      CO B FLE ASB	1	NULL	0	Office.ContractingOfficeCode
W91EPB	0002 IN BN  01 HHC INF BN MECH	1	0002 IN BN     HHC	0	Office.ContractingOfficeCode
W91EPH	0063 EN CO     HORIZONTAL CONS	1	0063 EN CO     FWD	0	Office.ContractingOfficeCode
W91EPK	0017 AV SQ  07 ATTACK RECON SQ	1	NULL	0	Office.ContractingOfficeCode
W91EPL	0063 EN CO     HORIZONTAL CONS	1	NULL	0	Office.ContractingOfficeCode
W91EPM	0063 EN CO     HORIZONTAL CONS	1	0063 EN CO     FWD	0	Office.ContractingOfficeCode
W91EPN	0170 AR HQ     IN DIV MECH BDE	1	0170 AR HHC    170TH IN DBE	0	Office.ContractingOfficeCode
W91EPP	0170 AR HQ     IN DIV MECH BDE	1	NULL	0	Office.ContractingOfficeCode
W91EQ3	0377 MI BN     CO A REGINL OPS	1	NULL	0	Office.ContractingOfficeCode
W91EQ5	0377 MI BN     CO B HUMINT	1	0377 MI BN     CO B	0	Office.ContractingOfficeCode
W91EQ6	0301 MI BN     CO C REAR DET	1	0301 MI BN     CO C MI CI	1	Office.ContractingOfficeCode
W91EQ9	0003 HQ CPS    SENIOR COMM AUG	1	W6DK USA MSN SPT FT HOOD	1	Office.ContractingOfficeCode
W91EQA	0327 CM CO     PLT A1 RECON PL	1	NULL	0	Office.ContractingOfficeCode
W91EQB	0327 CM CO     PLT A1 RECON PL	1	0327 CM CO     1ST PLATOON	0	Office.ContractingOfficeCode
W91EQC	W0DA AFSBN-SWA	1	NULL	0	Office.ContractingOfficeCode
W91EQD	W0DA AFSBN-SWA	1	NULL	0	Office.ContractingOfficeCode
W91ER1	0120 FA BN  01 BTY B FIRES BTY	2	120 FA RGT 01 CO B	0	Office.ContractingOfficeCode
W91ER6	0120 FA BN  01 HHB 105MM LID	1	PUM 0120 FA RGT 01 HHS	0	Office.ContractingOfficeCode
W91ER7	0120 FA BN  01 HHB HHB FIRES B	2	NULL	0	Office.ContractingOfficeCode
W91ERC	0724 EN BN     HHC HHC ENGR BN	1	0724 EN BN     HHC	0	Office.ContractingOfficeCode
W91ERF	0000 IN BN     CO C NTWK SPT	1	XUS 0000 IN BN     CO C SIG 32 IN	0	Office.ContractingOfficeCode
W91ERR	0950 EN CO     CLEARANCE COMPA	1	0950 EN CO     CLEARANCE	0	Office.ContractingOfficeCode
W91ERT	950TH ENGINEER COMPANY	1	NULL	0	Office.ContractingOfficeCode
W91ERU	0273 EN CO     SAPPER COMPANY	1	0273 EN CO     SAPPER	0	Office.ContractingOfficeCode
W91ES1	207TH SUPPORT DETACHMENT	2	0207 HQ TM     ARMY LSN ARFOR	0	Office.ContractingOfficeCode
W91ES4	W0DA SBCT BLST 2ND BDE 25TH ID	1	PR W0DA SBCT BLST 2ND BDE 25TH ID	0	Office.ContractingOfficeCode
W91ESA	W6GC USA ASYMMETRIC WARFARE	1	W6GC RESOURCE MGMT LOG	1	Office.ContractingOfficeCode
W91ESC	0563 CS BN     CO A DIST ASB L	1	0563 CS BN     CO A DIST ASB M	0	Office.ContractingOfficeCode
W91ESD	0563 CS BN     DET HOME	1	0563 CS BN     CO C NTWK SPT	0	Office.ContractingOfficeCode
W91ESJ	W0XY FT MCCOY RMO	2	FORT MCCOY RESOURCE MANAGEMENT OFFI	0	Office.ContractingOfficeCode
W91ESQ	0203 CS BN     CO D FORWARD SP	1	0203 CS BN     CO D FSC ARS	1	Office.ContractingOfficeCode
W91ESS	0203 CS BN     CO H FWD SPT CO	2	NULL	0	Office.ContractingOfficeCode
W91ESU	0007 AR SQ  03 RECONNAISSANCE	1	0007 AR SQ  03 RECON SQ HBCT	0	Office.ContractingOfficeCode
W91ESX	0015 IN BN  01 COMBINED ARMS B	1	0015 IN RGT 01 BN COMB ARMS	0	Office.ContractingOfficeCode
W91ESY	0069 IN BN  02 COMBINED ARMS B	1	0069 AR RGT 02 BN COMB ARMS	0	Office.ContractingOfficeCode
W91ESZ	0010 FA BN  01 FIRES BATTALION	2	0010 FA RGT 01 BN STRIKE HBCT	0	Office.ContractingOfficeCode
W91ET2	709TH MEDICAL COMPANY	2	NULL	0	Office.ContractingOfficeCode
W91ET7	0709 MD CO     MEDICAL COMPANY	1	709TH MEDICAL COMPANY	1	Office.ContractingOfficeCode
W91ET8	0059 QM CO     QM PETRL SPT CO	2	NULL	0	Office.ContractingOfficeCode
W91ET9	0008 IN BN  01 HHC REAR DET	2	0008 IN RGT 01 HHC MECH REAR-D	0	Office.ContractingOfficeCode
W91ETE	0741 EN BN     CO C BRIGADE SI	2	NULL	0	Office.ContractingOfficeCode
W91ETQ	0203 CS BN     BRIGADE SUPPORT	1	0203 CS BN     BDE SPT BN HBCT	0	Office.ContractingOfficeCode
W91EU0	0134 AR SQ  01 CO C DET 1	1	0267 OD CO     DET 1 MAINT	0	Office.ContractingOfficeCode
W91EU8	W8UE ID ARNG MATES 1	2	NULL	0	Office.ContractingOfficeCode
W91EU9	0008 IN BN  02 CO D ARMOR HBCT	1	0115 CS BN     CO A DISTRO CO	0	Office.ContractingOfficeCode
W91EUK	0003 SF BN  02 CO C SFODA 3231	1	XR 0003 SF GRP    CO C SFODA 3231	0	Office.ContractingOfficeCode
W91EUN	W6DV PEO M&S REDSTONE	1	W6DV PEO MS REDSTONE	1	Office.ContractingOfficeCode
W91EUP	0237 OD CO     TM B5 SP ELEC D	1	0237 OD CO     TM B SP ELEC DE	0	Office.ContractingOfficeCode
W91EUS	0358 MD DET    DET 5	1	0055 MD CO     CBT STRESS CTRL	0	Office.ContractingOfficeCode
W91EUZ	0242 EN CO     HORIZONTAL CONS	1	0242 EN CO     HORIZONTAL	0	Office.ContractingOfficeCode
W91EV2	0891 EN BN     CO A FSC ENG	1	XUS 0891 EN BN     CO A	0	Office.ContractingOfficeCode
W91EV6	0598 OD CO     SPT MAINT RECAP	1	NULL	0	Office.ContractingOfficeCode
W91EV8	0018 HQ CPS    CORPS ACE	1	NULL	0	Office.ContractingOfficeCode
W91EVC	0015 TC CO     TRANS MDM TRK C	1	0015 TC CO     MDM TRUCK PLS	0	Office.ContractingOfficeCode
W91EVF	0013 FA BN  03 BTY A BTRY BN M	1	XU 0013 FA RGT 03 BTRY A MLRS	0	Office.ContractingOfficeCode
W91EVJ	0013 FA BN  03 BTY BTRY BN M	1	NULL	0	Office.ContractingOfficeCode
W91EVM	0297 MI BN     CO A MI CO (THE	1	XU 0297 MI BN     CO A (OPS)	0	Office.ContractingOfficeCode
W91EVW	0130 FI CO     HQ FIN MGMT CO	1	NULL	0	Office.ContractingOfficeCode
W91EVZ	0130 FI CO     HQ FIN MGMT CO	1	NULL	0	Office.ContractingOfficeCode
W91EW3	HHD 302ND INFORMATION OPERATION BAT	3	NULL	0	Office.ContractingOfficeCode
W91EWC	0603 CS BN     TM B1 AVIM AUG	1	0603 CS BN     CO B AVN MAINT	0	Office.ContractingOfficeCode
W91EWD	0603 CS BN     TM B1 AVIM AUG	2	NULL	0	Office.ContractingOfficeCode
W91EWF	0603 CS BN     TM B1 AVIM AUG	2	NULL	1	Office.ContractingOfficeCode
W91EWH	0603 CS BN     CO ASB HVY ASB	1	0603 CS BN     HQ SPT CO ASB	0	Office.ContractingOfficeCode
W91EWK	0603 CS BN     CO ASB HVY ASB	1	NULL	0	Office.ContractingOfficeCode
W91EWQ	0405 MD HSP    CO B1 HSP ELE 4	1	NULL	0	Office.ContractingOfficeCode
W91EWR	0114 AV BN  01 CO A DET 1	1	NULL	0	Office.ContractingOfficeCode
W91EWU	W6QL HQ ECC AFGHAN	1	W6GZ ELE    USA ELE CEN CMD	1	Office.ContractingOfficeCode
W91EX5	0024 OD CO     FWD	1	XR 0024 OD CO     FWD	0	Office.ContractingOfficeCode
W91EX8	0003 HQ HQ     A DIV ASB 1	1	0000 HQ HQ     A DIV ASB 1	0	Office.ContractingOfficeCode
W91EXG	0252 IN BN  01 CO A RIFLE HBCT	1	NULL	0	Office.ContractingOfficeCode
W91EXH	0690 CS BN     BSB MANEUVER EN	1	0252 IN BN  01 CO A  REAR	0	Office.ContractingOfficeCode
W91EXJ	1182 CS CO     FORWARD SUPPORT	1	1182 CS CO      1182ND SPT CO	0	Office.ContractingOfficeCode
W91EXM	0037 IN HHC    HEADQUARTERS IN	1	HHC, 37TH INFANTRY BRIGADE COMBAT T	1	Office.ContractingOfficeCode
W91EXQ	1437 EN CO     MULTIROLE BRIDG	1	NULL	0	Office.ContractingOfficeCode
W91EXW	0151 JA DET    TM A4 LEGAL SPT	1	0151 JA TM     LEGAL SRV TM 5	0	Office.ContractingOfficeCode
W91EY5	0744 OD CO     PLT A1 EOD PLT	1	0744 OD CO     CO EXPLOS DISP	0	Office.ContractingOfficeCode
W91EY6	0744 OD CO     PLT A1 EOD PLT	1	0744 OD CO     CO EXPLOS DISP	0	Office.ContractingOfficeCode
W91EY9	0145 IN BN  01 CMB ARMS HBCT	1	0145 IN BN  01 MNVR BN  REAR	0	Office.ContractingOfficeCode
W91EYA	0003 HQ HQ     A DIV ASB 1	1	NULL	0	Office.ContractingOfficeCode
W91EYD	0168 CS HSC    HHC BSB FIRES B	1	0168 CS CO     HHC BSB	0	Office.ContractingOfficeCode
W91EYJ	0000 IN BN  02 CO B MI CO, ACR	1	NULL	0	Office.ContractingOfficeCode
W91EYL	0635 TC TM     MOVEMENT CONTRO	1	0635 TC DET    MVT CTL REG	0	Office.ContractingOfficeCode
W91EYT	0168 CS HSC    HSC BRIGADE SUP	1	NULL	0	Office.ContractingOfficeCode
W91EYV	0158 AV BN  03 CO C ASSAULT CO	1	NULL	0	Office.ContractingOfficeCode
W91EYY	W7NL CIF ACTIVITY NE ARNG	1	NULL	0	Office.ContractingOfficeCode
W91EZ3	0250 MI BN     HHC BFSB	1	0250 MI BN     HHS	0	Office.ContractingOfficeCode
W91EZ8	1864TH TRANSPORTATION COMPANY	2	NULL	0	Office.ContractingOfficeCode
W91EZH	0203 TC TM     LOGISTICS SUPPO	1	NULL	0	Office.ContractingOfficeCode
W91EZQ	0042 MP HHC    HHC MP BRIGADE	1	NULL	0	Office.ContractingOfficeCode
W91EZS	0481 TC CO     TRANS HEAVY WAT	1	0481 TC CO     HEAVY WATERCRFT	0	Office.ContractingOfficeCode
W91EZV	0068 CS HHC    HHC COMBAT SUST	1	NULL	0	Office.ContractingOfficeCode
W91EZX	0541 TC CO     TRANS MDM TRK C	1	0541 TC CO     MDM TRK POL CPS	0	Office.ContractingOfficeCode
W91EZZ	0481 TC CO     TRANS HEAVY WAT	1	0481 TC CO     HEAVY WATERCRFT	0	Office.ContractingOfficeCode
W91F01	0772 MD TM     MED TM FORWARD	1	0772 MD DET    FWD SURGICAL	0	Office.ContractingOfficeCode
W91F02	0168 CS HSC    CO A DIST BSB F	1	0168 CS CO     DIST CO BSB	0	Office.ContractingOfficeCode
W91F03	0168 CS HSC    CO A DIST BSB F	1	NULL	0	Office.ContractingOfficeCode
W91F09	W7N2 CIF ACTIVITY TX ARNG	2	SRBW7N2 CIF ACTIVITY TX ARNG	0	Office.ContractingOfficeCode
W91F0G	0012 CM CO     CHEM CO (CBT SP	1	0012 CM CO	0	Office.ContractingOfficeCode
W91F0J	0168 CS HSC    CO B FIELD MAIN	1	NULL	0	Office.ContractingOfficeCode
W91F0P	0106 AR SQ  02 HHT RECON SQ IB	2	0106 AR SQ  02 HHT       REAR	0	Office.ContractingOfficeCode
W91F0Q	0623 FA BN  01 BTY B HIMARS	1	NULL	0	Office.ContractingOfficeCode
W91F0R	0106 AR SQ  02 HHT RECON SQ IB	1	0106 AR SQ  02 HHT       REAR	0	Office.ContractingOfficeCode
W91F0U	0106 AR SQ  02 HHT RECON SQ IB	2	0106 AR SQ  02 HHT       REAR	0	Office.ContractingOfficeCode
W91F18	0106 AR SQ  02 TRP A MOTOR REC	1	0106 AR SQ  02 TRP A    REAR	0	Office.ContractingOfficeCode
W91F1A	W8R7 TX ARNG AASF 1	2	NULL	0	Office.ContractingOfficeCode
W91F1S	0096 TC CO     COMBAT HET CO	1	0096 TC CO     COMBAT HET	0	Office.ContractingOfficeCode
W91F1Z	0096 TC CO     COMBAT HET CO	1	NULL	0	Office.ContractingOfficeCode
W91F21	0106 AR SQ  02 TRP A MOTOR REC	1	0106 AR SQ  02 TRP A    REAR	0	Office.ContractingOfficeCode
W91F23	0106 AR SQ  02 TRP B MOTOR REC	1	0106 AR SQ  02 TRP B     REAR	0	Office.ContractingOfficeCode
W91F26	0003 SF BN  01 SOTF 31 MI DET	2	0003 SF GRP    SOTF 31 MI DET	0	Office.ContractingOfficeCode
W91F2D	0031 MD HSP    SEC T1 EARLY EN	1	NULL	0	Office.ContractingOfficeCode
W91F2E	0031 MD HSP    SEC T1 EARLY EN	1	0031 MD HSP     REAR DET HHD	0	Office.ContractingOfficeCode
W91F2G	0031 MD HSP    CO A HOSPITAL C	1	NULL	0	Office.ContractingOfficeCode
W91F2J	0411 TC TM     LOGISTICS SUPPO	1	0411 TC TM     LOG SPT VESSEL	0	Office.ContractingOfficeCode
W91F2K	0411 TC TM     LOGISTICS SUPPO	1	0411 TC TM     LOG SPT VESSEL	0	Office.ContractingOfficeCode
W91F2L	0106 AR SQ  02 TRP B MOTOR REC	1	NULL	0	Office.ContractingOfficeCode
W91F2P	0492 CA BN     CO D CIVIL AFRS	1	NULL	0	Office.ContractingOfficeCode
W91F2Q	0096 TC CO     COMBAT HET CO	1	0096 TC CO     COMBAT HET	0	Office.ContractingOfficeCode
W91F2U	0063 OD HHD    HHD ORDNANCE BN	1	NULL	0	Office.ContractingOfficeCode
W91F2V	0062 OD CO     ORDNANCE COMPAN	1	NULL	0	Office.ContractingOfficeCode
W91F2W	0754 OD CO     ORDNANCE COMPAN	1	0754 OD CO     CO EOD	0	Office.ContractingOfficeCode
W91F2Y	0756 OD CO     ORDNANCE COMPAN	1	0756 OD CO     ORDNANCE CO EOD	0	Office.ContractingOfficeCode
W91F30	0106 AR SQ  02 TRP C RECON TRP	1	NULL	0	Office.ContractingOfficeCode
W91F31	0106 AR SQ  02 TRP C RECON TRP	1	0106 AR SQ  02 TRP C     REAR	0	Office.ContractingOfficeCode
W91F32	0106 AR SQ  02 TRP C RECON TRP	1	NULL	0	Office.ContractingOfficeCode
W91F33	W6CH USASA FT SAM HOUSTON	1	W6CH USAG FT SAM HOUSTON	0	Office.ContractingOfficeCode
W91F3D	W90P IDAHO REC&RET	2	NULL	0	Office.ContractingOfficeCode
W91F3H	0007 JA DET    TM A8 LEGAL SPT	1	0154 JA TM     TRIAL DEF TM 24	0	Office.ContractingOfficeCode
W91F3J	0007 JA DET    TM B1 LEGAL SPT	1	0154 JA TM     TRIAL DEF TM 25	0	Office.ContractingOfficeCode
W91F3S	0707 OD CO     PLT A1 EOD PLT	1	NULL	0	Office.ContractingOfficeCode
W91F3Y	W6YB USALRCTR FT BRAGG	1	W0U3 IMMD DS GS	0	Office.ContractingOfficeCode
W91F3Z	W0GV HQ USAMDW	2	NULL	0	Office.ContractingOfficeCode
W91F46	W6L7 FT GREELY	1	W6JS USAG FT GREELY	1	Office.ContractingOfficeCode
W91F49	0101 CS BN     CO E FORWARD SU	1	0001 EN BN     FSC ENGR BN	0	Office.ContractingOfficeCode
W91F4C	0003 SF BN  02 SOTF 32 MI DET	1	XR 0003 SF GRP    SOTF 32 MI DET	0	Office.ContractingOfficeCode
W91F4D	0003 SF BN  02 SOTF 32 MI DET	1	NULL	0	Office.ContractingOfficeCode
W91F4F	W4CU SPT CO JMTED 07	1	W4CU SPT CO 7TH ARMY CATC 07	0	Office.ContractingOfficeCode
W91F4G	123D SUPPORT BATTALION COMPANY B RE	2	0121 CS BN     REAR DET	0	Office.ContractingOfficeCode
W91F4J	0050 EN CO     MULTIROLE BRIDG	1	0050 EN CO     MLTROLE BGE CO	0	Office.ContractingOfficeCode
W91F4L	0518 SC CO     REAR DET	1	NULL	0	Office.ContractingOfficeCode
W91F4P	0138 IN BN  01 CO C RIFLE CO I	1	XRS 1175 MP CO     DET 1  SPT REDE	0	Office.ContractingOfficeCode
W91F4R	0466 MD CO     MEDICAL COMPANY	1	NULL	0	Office.ContractingOfficeCode
W91F50	0449 CS BN     CO C REAR	3	NULL	0	Office.ContractingOfficeCode
W91F54	0108 AV BN  01 CO C REAR	2	NULL	0	Office.ContractingOfficeCode
W91F57	0237 OD CO     TM B7 UTL EQ MN	1	0237 OD CO     TM B UTL EQ MNT	0	Office.ContractingOfficeCode
W91F59	0069 IN BN  02 CO A RIFLE HBCT	1	NULL	0	Office.ContractingOfficeCode
W91F5J	0082 CS BN     CO J FWD SPT CO	1	0782 CS BN     CO E QM AD EQ	0	Office.ContractingOfficeCode
W91F5M	0407 CS BN     CO H FWD SPT CO	1	0407 CS BN     CO F FSC IBCT	0	Office.ContractingOfficeCode
W91F5Q	W0GV HQ USAMDW	2	NULL	0	Office.ContractingOfficeCode
W91F5W	W791 82ND TRP CMD	1	NULL	0	Office.ContractingOfficeCode
W91F5X	W7AJ 102 CIVIL SPT TM ORARNG	1	102D CIVIL SUPPORT TEAM	1	Office.ContractingOfficeCode
W91F5Y	0050 EN CO     MULTIROLE BRIDG	1	0050 EN CO     MLTROLE BGE CO	0	Office.ContractingOfficeCode
W91F60	0535 MP HHC    U3 REAR DET	1	0535 MP BN     DET 2	0	Office.ContractingOfficeCode
W91F63	0802 OD CO     PLT U2 AMMO ORD	1	0802 OD CO     PLT U	0	Office.ContractingOfficeCode
W91F6G	0426 CS BN     CO G FWD SPT CO	2	0426 CS BN     CO E FSC INF	0	Office.ContractingOfficeCode
W91F6K	W6DJ NTC PROTOCOL	2	NULL	0	Office.ContractingOfficeCode
W91F6R	0062 MD HHC    HHC MEDICAL BRI	1	NULL	0	Office.ContractingOfficeCode
W91F6S	0514 MD CO     MED CO GROUND A	1	0514 MD CO     GRND AMBULANCE	0	Office.ContractingOfficeCode
W91F6T	0062 MD HHC    HHC MEDICAL BRI	1	0062 MD BDE    HHC MEDICAL BDE	0	Office.ContractingOfficeCode
W91F6U	0514 MD CO     MED CO GROUND A	1	0514 MD CO     GRND AMBULANCE	0	Office.ContractingOfficeCode
W91F6X	0541 TC CO     TRANS MDM TRK C	1	NULL	0	Office.ContractingOfficeCode
W91F75	0547 MD CO     MEDICAL COMPANY	1	0547 MD CO     AREA SUPPORT	0	Office.ContractingOfficeCode
W91F78	0277 QM CO     CO T1 PETRL SPT	1	NULL	0	Office.ContractingOfficeCode
W91F7G	0111 FA BN  01 BTY A 105MM T L	1	NULL	0	Office.ContractingOfficeCode
W91F8D	0151 IN BN  02 CO D WEAPONS CO	1	0151 IN BN  02 CO D	0	Office.ContractingOfficeCode
W91F8E	0151 IN BN  02 CO D WPN CO IBC	1	0151 IN BN  02 CO D	0	Office.ContractingOfficeCode
W91F8F	0151 IN BN  02 CO D WPN CO IBC	1	0151 IN BN  02 CO D	0	Office.ContractingOfficeCode
W91F8P	583D MILITARY POLICE COMPANY	2	NULL	0	Office.ContractingOfficeCode
W91F8S	285TH MEDICAL COMPANY	2	NULL	0	Office.ContractingOfficeCode
W91F8U	46TH CHEMICAL COMPANY	2	NULL	0	Office.ContractingOfficeCode
W91F8W	25TH CHEMICAL COMPANY	2	NULL	0	Office.ContractingOfficeCode
W91F91	0020 ME CMD    CMD X1 THTR MIL	1	NULL	0	Office.ContractingOfficeCode
W91F93	W6NF DOTS NORTH TANK - B FLEET	1	NULL	0	Office.ContractingOfficeCode
W91F94	0380 MP DET    CID ELEMENT	1	0380 MP DET    CRIM INVEST	0	Office.ContractingOfficeCode
W91F9H	0116 AR SQ  02 TRP A CAV TRP G	1	NULL	0	Office.ContractingOfficeCode
W91F9L	0116 AR SQ  02 HHT RSTA HBCT	1	NULL	0	Office.ContractingOfficeCode
W91F9P	0148 FA BN  01 HHB 155SP BN HB	1	0148 FA BN  01 HHB 155SP HBCT	0	Office.ContractingOfficeCode
